ID,ADDRESS,TOWN,INTERSECTION,CLASSIFIED,GRADE
1970,12 RIVER,MATTAPOISETT,,9/18/14,3
1971,7 UPLAND,MATTAPOISETT,,9/18/14,3
1972,5 WINNATUXETT,MATTAPOISETT,,9/18/14,3
1973,WINNATUXETT,MATTAPOISETT,,9/18/14,3
1974,WINTERHILL,MATTAPOISETT,,9/18/14,3
1975,20 YALE,MILFORD,,9/18/14,3
1976,ACUSHNET,NEW BEDFORD,,9/18/14,3
1977,383 BELLEVILLE,NEW BEDFORD,,9/18/14,3
1978,16 BERKELEY,SOMERVILLE,,9/18/14,3
1979,58 BERKELEY,SOMERVILLE,,9/18/14,3
1980,27 SCHOOL,SOMERVILLE,,9/18/14,3
1981,1200 STATE,WORCESTER,,9/18/14,3
1982,44 W-BOYLSTON,WORCESTER,,9/18/14,3
1983,57-59 W-BOYLSTON,WORCESTER,,9/18/14,3
1984,58 W-BOYLSTON,WORCESTER,,9/18/14,3
1985,83 PAUL,DEDHAM,,9/17/14,3
1986,12 BAKER,FAIRHAVEN,,9/17/14,3
1987,12 BAKER,FAIRHAVEN,,9/17/14,3
1988,7 BAKER,FAIRHAVEN,,9/17/14,3
1989,43 CEDAR,FAIRHAVEN,,9/17/14,3
1990,45 CEDAR,FAIRHAVEN,,9/17/14,3
1991,55 CEDAR,FAIRHAVEN,,9/17/14,3
1992,6 ELLIS,FAIRHAVEN,,9/17/14,3
1993,121 FARMFIELD,FAIRHAVEN,,9/17/14,3
1994,14 HARBOR-VIEW,FAIRHAVEN,,9/17/14,3
1995,STETSON,FAIRHAVEN,,9/17/14,3
1996,8 TURNER,FAIRHAVEN,,9/17/14,3
1997,BELKNAP,FRAMINGHAM,,9/17/14,3
1998,45 NEW-YORK,FRAMINGHAM,,9/17/14,3
1999,WORCESTER,FRAMINGHAM,,9/17/14,3
2000,8 DOYLE,HOPKINTON,,9/17/14,3
2001,39 EAST-ST,MILFORD,,9/17/14,3
2002,43 PURCHASE,MILFORD,,9/17/14,3
2003,PURCHASE,MILFORD,,9/17/14,3
2004,PURCHASE,MILFORD,,9/17/14,3
2005,283 BROOKLINE,NEEDHAM,,9/17/14,3
2006,293 BROOKLINE,NEEDHAM,,9/17/14,3
2007,454 GROVE,NEEDHAM,,9/17/14,3
2008,461 GROVE,NEEDHAM,,9/17/14,3
2009,529 GROVE,NEEDHAM,,9/17/14,3
2010,541 GROVE,NEEDHAM,,9/17/14,3
2011,GROVE,NEEDHAM,,9/17/14,3
2012,1801 ACUSHNET,NEW BEDFORD,@ BATES STREET,9/17/14,3
2013,ACUSHNET,NEW BEDFORD,,9/17/14,3
2014,ACUSHNET,NEW BEDFORD,,9/17/14,3
2015,ACUSHNET,NEW BEDFORD,,9/17/14,3
2016,ACUSHNET,NEW BEDFORD,,9/17/14,3
2017,ACUSHNET,NEW BEDFORD,,9/17/14,3
2018,25 HAWTHORNE,SOMERVILLE,,9/17/14,3
2019,26 HAWTHORNE,SOMERVILLE,,9/17/14,3
2020,62 PUTNAM,SOMERVILLE,,9/17/14,3
2021,4 WILLIAM,UPTON,,9/17/14,3
2022,480 W-BOYLSTON,WORCESTER,,9/17/14,3
2023,NEAR 76 CHESTNUT,ASHLAND,,9/16/14,3
2024,PROSPECT,CAMBRIDGE,@ HAMPSHIRE STREET,9/16/14,2
2025,7 BRYANT,CAMBRIDGE,,9/16/14,3
2026,16 FAYERWEATHER,CAMBRIDGE,,9/16/14,3
2027,28 FAYERWEATHER,CAMBRIDGE,,9/16/14,3
2028,FAYERWEATHER,CAMBRIDGE,,9/16/14,3
2029,FAYERWEATHER,CAMBRIDGE,,9/16/14,3
2030,58 CARNEGIE,DARTMOUTH,,9/16/14,3
2031,9-11 CLEVELAND,DARTMOUTH,,9/16/14,3
2032,9 PLEASANT,DARTMOUTH,,9/16/14,3
2033,37 RICHFIELD,DARTMOUTH,,9/16/14,3
2034,223 COLBURN,DEDHAM,,9/16/14,3
2035,81 PACELLA,DEDHAM,,9/16/14,3
2036,27 CHURCH,FAIRHAVEN,,9/16/14,3
2037,CHURCH,FAIRHAVEN,,9/16/14,3
2038,CHURCH,FAIRHAVEN,,9/16/14,3
2039,DOANE,FAIRHAVEN,@ 4 GREEN STREET,9/16/14,3
2040,26 FARMFIELD,FAIRHAVEN,,9/16/14,3
2041,102 GREEN,FAIRHAVEN,,9/16/14,3
2042,83 GREEN,FAIRHAVEN,,9/16/14,3
2043,GREEN,FAIRHAVEN,,9/16/14,3
2044,GREEN,FAIRHAVEN,,9/16/14,3
2045,GREEN,FAIRHAVEN,@ PHOENIX STREET,9/16/14,3
2046,44 HARVARD,MILFORD,,9/16/14,3
2047,46 HARVARD,MILFORD,,9/16/14,3
2048,203 MAIN,MILFORD,,9/16/14,3
2049,276 MAIN,MILFORD,,9/16/14,3
2050,49 1/2 MAIN,MILFORD,,9/16/14,3
2051,MAIN,MILFORD,,9/16/14,3
2052,25 PAULA,MILFORD,,9/16/14,3
2053,7 PAULA,MILFORD,,9/16/14,3
2054,10 PURDUE,MILFORD,,9/16/14,3
2055,13 SHERWOOD,MILFORD,,9/16/14,3
2056,20 SHATTUCK,NATICK,,9/16/14,3
2057,ACUSHNET,NEW BEDFORD,@ BULLARD STREET,9/16/14,3
2058,ACUSHNET,NEW BEDFORD,@ PHILLIPS AVENUE,9/16/14,3
2059,24 PRINCETON,SOMERVILLE,,9/16/14,3
2060,36-38 PRINCETON,SOMERVILLE,,9/16/14,3
2061,4 PRINCETON,SOMERVILLE,,9/16/14,3
2062,12 CHERRY,SOUTHBORO,,9/16/14,3
2063,41 CLOVER,WORCESTER,,9/16/14,3
2064,45 CLOVER,WORCESTER,,9/16/14,3
2065,57 CLOVER,WORCESTER,,9/16/14,3
2066,89 CLOVER,WORCESTER,,9/16/14,3
2067,SALISBURY,WORCESTER,,9/16/14,3
2068,133 W-BOYLSTON,WORCESTER,,9/16/14,3
2069,81 W-BOYLSTON,WORCESTER,,9/16/14,3
2070,W-BOYLSTON,WORCESTER,,9/16/14,3
2071,JADE,DEDHAM,@ EASTERN AVENUE,9/15/14,3
2072,176 MONROE,DEDHAM,,9/15/14,3
2073,31 MYRTLE,DEDHAM,,9/15/14,3
2074,15 COE,FAIRHAVEN,,9/15/14,3
2075,16 COTTAGE,FAIRHAVEN,,9/15/14,3
2076,11 LAUREL,FAIRHAVEN,,9/15/14,3
2077,34 LAUREL,FAIRHAVEN,,9/15/14,3
2078,38 LAUREL,FAIRHAVEN,,9/15/14,3
2079,WINTER,FRAMINGHAM,@ SALEM END DRIVE,9/15/14,3
2080,11 OTIS,MILFORD,,9/15/14,3
2081,24 PEARL,MILFORD,,9/15/14,3
2082,37 PEARL,MILFORD,,9/15/14,3
2083,57 PEARL,MILFORD,,9/15/14,3
2084,83 SPEEN,NATICK,,9/15/14,3
2085,106 ACUSHNET,NEW BEDFORD,,9/15/14,3
2086,163 ACUSHNET,NEW BEDFORD,,9/15/14,3
2087,36 ACUSHNET,NEW BEDFORD,,9/15/14,3
2088,ACUSHNET,NEW BEDFORD,,9/15/14,3
2089,ACUSHNET,NEW BEDFORD,@ NYE STREET,9/15/14,3
2090,ACUSHNET,NEW BEDFORD,,9/15/14,3
2091,71-72 UNION,SOMERVILLE,,9/15/14,3
2092,430 MCGRATH,SOMERVILLE,,9/15/14,3
2093,WASHINGTON,SOMERVILLE,,9/15/14,3
2094,219 BEVERLY,WORCESTER,,9/15/14,3
2095,19 FAIRMONT,WORCESTER,,9/15/14,3
2096,34 HOOPER,WORCESTER,,9/15/14,3
2097,HOOPER,WORCESTER,,9/15/14,3
2098,PAINE,WORCESTER,@ 12 VINTON STREET,9/15/14,3
2099,COPLEY,CAMBRIDGE,@ FAYERWEATHER STREET,9/14/14,3
2100,32 CHESTNUT,FAIRHAVEN,,9/12/14,3
2101,57 PLEASANT,FAIRHAVEN,,9/12/14,3
2102,PLEASANT,FAIRHAVEN,,9/12/14,3
2103,14 HARRIMAN,HUDSON,,9/12/14,3
2104,48 HIGH,HUDSON,,9/12/14,3
2105,15 MASON,HUDSON,,9/12/14,3
2106,WEBSTER,SOMERVILLE,,9/12/14,3
2107,88 PROSPECT,SOMERVILLE,,9/12/14,3
2108,CRESCENT,WORCESTER,,9/12/14,3
2109,162 PRESCOTT,WORCESTER,,9/12/14,3
2110,16 WINNEPEG,WORCESTER,,9/12/14,3
2111,17 WINTHROP,WORCESTER,,9/12/14,3
2112,18 WORTH,WORCESTER,,9/12/14,3
2113,187 MONROE,DEDHAM,,9/11/14,3
2114,MONROE,DEDHAM,,9/11/14,3
2115,26 MORELAND,DEDHAM,,9/11/14,3
2116,RIVER,DEDHAM,@ MILTON STREET,9/11/14,3
2117,LINCOLN,HUDSON,@ APSLEY STREET,9/11/14,3
2118,13 DARTMOUTH,MILFORD,,9/11/14,3
2119,17 DARTMOUTH,MILFORD,,9/11/14,3
2120,26 DARTMOUTH,MILFORD,,9/11/14,3
2121,29 FRUIT,MILFORD,,9/11/14,3
2122,56 HARTFORD,NATICK,,9/11/14,3
2123,69 BREWSTER,NEEDHAM,,9/11/14,3
2124,77 BREWSTER,NEEDHAM,,9/11/14,3
2125,102 STANDISH,NEEDHAM,,9/11/14,3
2126,70 STANDISH,NEEDHAM,,9/11/14,3
2127,88 STANDISH,NEEDHAM,,9/11/14,3
2128,19 LINCOLN,PLYMOUTH,,9/11/14,3
2129,17 WEDGEWOOD,WORCESTER,,9/11/14,3
2130,40 WESTWOOD,WORCESTER,,9/11/14,3
2131,44 WESTWOOD,WORCESTER,,9/11/14,3
2132,40 NORTON,DARTMOUTH,,9/10/14,3
2133,70 SOL-E-MAR,DARTMOUTH,,9/10/14,3
2134,26 SWIFT,DARTMOUTH,,9/10/14,3
2135,10-12 N-STONE-ML,DEDHAM,,9/10/14,3
2136,ATLAS,FAIRHAVEN,@ CHURCH STREET,9/10/14,3
2137,99 CHURCH,FAIRHAVEN,,9/10/14,3
2138,55 PLEASANT,FAIRHAVEN,,9/10/14,3
2139,PLEASANT,FAIRHAVEN,@ CENTER STREET,9/10/14,3
2140,WRIGHT,FAIRHAVEN,@ CHURCH STREET,9/10/14,3
2141,34 FELTON,HUDSON,,9/10/14,3
2142,15 LINCOLN,HUDSON,,9/10/14,3
2143,53 LINCOLN,HUDSON,,9/10/14,3
2144,22 MANNING,HUDSON,,9/10/14,3
2145,35 MANNING,HUDSON,,9/10/14,3
2146,59-64 MANNING,HUDSON,,9/10/14,3
2147,90 MANNING,HUDSON,,9/10/14,3
2148,SECOND,HUDSON,,9/10/14,3
2149,4 BEACON,MATTAPOISETT,,9/10/14,3
2150,9 CAPTAINS,MATTAPOISETT,,9/10/14,3
2151,CHURCH,MATTAPOISETT,,9/10/14,3
2152,11 HILLSIDE,MATTAPOISETT,,9/10/14,3
2153,11 MARTIN,MATTAPOISETT,,9/10/14,3
2154,4 SHERWOOD,MATTAPOISETT,,9/10/14,3
2155,6 SHERWOOD,MATTAPOISETT,,9/10/14,3
2156,71 CONGRESS,MILFORD,,9/10/14,3
2157,CONGRESS,MILFORD,,9/10/14,3
2158,1 LUBY,MILFORD,,9/10/14,3
2159,254 NORTH MAIN,NATICK,,9/10/14,3
2160,82 UNION,NATICK,,9/10/14,3
2161,10 CHURCH,NORTHBORO,,9/10/14,3
2162,399 WHITNEY,NORTHBORO,,9/10/14,3
2163,60-62 VINAL,SOMERVILLE,,9/10/14,3
2164,15 WEBSTER,SOMERVILLE,,9/10/14,3
2165,6 MILTON,WORCESTER,,9/10/14,3
2166,267 WEBSTER,WORCESTER,,9/10/14,3
2167,160-168 MILTON,DEDHAM,,9/9/14,3
2168,190 MILTON,DEDHAM,,9/9/14,3
2169,8 SYLVIA,DEDHAM,,9/9/14,3
2170,150 GREEN,FAIRHAVEN,,9/9/14,3
2171,173 GREEN,FAIRHAVEN,,9/9/14,3
2172,175 GREEN,FAIRHAVEN,,9/9/14,3
2173,177 GREEN,FAIRHAVEN,,9/9/14,3
2174,GREEN,FAIRHAVEN,,9/9/14,3
2175,35 SEAVIEW,FAIRHAVEN,,9/9/14,3
2176,353 WOOD,HOPKINTON,,9/9/14,3
2177,181 COX,HUDSON,,9/9/14,3
2178,4A ROTHERHAM,HUDSON,,9/9/14,3
2179,WEST,WORCESTER,,9/9/14,3
2180,89 WILLIAM,WORCESTER,,9/9/14,3
2181,7 WESTLAND,ACUSHNET,,9/8/14,3
2182,KIRKLAND,CAMBRIDGE,@ ROBERTS ROAD,9/8/14,2
2183,WALDEN,CAMBRIDGE,@ KING STREET,9/8/14,3
2184,132-134 MILTON,DEDHAM,,9/8/14,3
2185,150 MILTON,DEDHAM,,9/8/14,3
2186,138 CHESTNUT,FAIRHAVEN,,9/8/14,3
2187,140 CHESTNUT,FAIRHAVEN,,9/8/14,3
2188,150 CHESTNUT,FAIRHAVEN,,9/8/14,3
2189,120 PLEASANT,FAIRHAVEN,,9/8/14,3
2190,132 PLEASANT,FAIRHAVEN,,9/8/14,3
2191,138 PLEASANT,FAIRHAVEN,,9/8/14,3
2192,141 PLEASANT,FAIRHAVEN,,9/8/14,3
2193,144 PLEASANT,FAIRHAVEN,,9/8/14,3
2194,WOOD,HOPKINTON,@ SPRING STREET,9/8/14,3
2195,43-45 ONTARIO,HUDSON,,9/8/14,3
2196,49 ONTARIO,HUDSON,,9/8/14,3
2197,28 SENECA,HUDSON,,9/8/14,3
2198,2422 ACUSHNET,NEW BEDFORD,,9/8/14,3
2199,3098 ACUSHNET,NEW BEDFORD,,9/8/14,3
2200,14 WARREN,PLYMOUTH,,9/8/14,3
2201,22 WARD,WORCESTER,,9/8/14,3
2202,78 1/2 WARD,WORCESTER,,9/8/14,3
2203,WARD,WORCESTER,,9/8/14,3
2204,507 MAIN,ASHLAND,,9/5/14,3
2205,WEBSTER,CAMBRIDGE,,9/5/14,3
2206,23 MASSACHUSETTS,DEDHAM,,9/5/14,3
2207,39 MASSACHUSETTS,DEDHAM,,9/5/14,3
2208,ADAMS,FAIRHAVEN,,9/5/14,3
2209,31 BROOK,HUDSON,,9/5/14,3
2210,183 HOSMER,HUDSON,,9/5/14,3
2211,HOSMER,HUDSON,,9/5/14,3
2212,23 INDIAN-RIDGE,NATICK,,9/5/14,3
2213,28 VINAL,SOMERVILLE,,9/5/14,3
2214,OPP 540 GROVE,WORCESTER,,9/5/14,3
2215,23 WILSON,WORCESTER,,9/5/14,3
2216,40 NORTON,DARTMOUTH,,9/4/14,3
2217,31 ARCADIA,DEDHAM,,9/4/14,3
2218,123 HIGHLAND,DEDHAM,,9/4/14,3
2219,HIGHLAND,DEDHAM,,9/4/14,3
2220,43 MANNING,DEDHAM,,9/4/14,3
2221,12 MASSACHUSETTS,DEDHAM,,9/4/14,3
2222,19 MASSACHUSETTS,DEDHAM,,9/4/14,3
2223,161 RIVER,HUDSON,,9/4/14,3
2224,165 RIVER,HUDSON,,9/4/14,3
2225,304 RIVER,HUDSON,,9/4/14,3
2226,377 RIVER,HUDSON,,9/4/14,3
2227,4 SHAWMUT,HUDSON,,9/4/14,3
2228,76 SCHOOL,MILFORD,,9/4/14,3
2229,STONEYBROOK,MILFORD,,9/4/14,3
2230,11 W-MAPLE,MILFORD,,9/4/14,3
2231,8 BUNKER,NATICK,,9/4/14,3
2232,41 FISKE,NATICK,,9/4/14,3
2233,2 HOPEWELL-FRMS,NATICK,,9/4/14,3
2234,20 PINEHURST,NATICK,,9/4/14,3
2235,PINEHURST,NATICK,,9/4/14,3
2236,17 SPEEN,NATICK,,9/4/14,3
2237,41 SPEEN,NATICK,,9/4/14,3
2238,A,NEEDHAM,,9/4/14,3
2239,OPP 11 GOULD,NEEDHAM,,9/4/14,3
2240,65 BEACON,SOMERVILLE,,9/4/14,3
2241,9 HAROLD,SOMERVILLE,,9/4/14,3
2242,47-49 PARKDALE,SOMERVILLE,,9/4/14,3
2243,WASHINGTON,SOMERVILLE,,9/4/14,3
2244,WASHINGTON,SOMERVILLE,,9/4/14,3
2245,KIMBALL,WORCESTER,,9/4/14,3
2246,LAMARTINE,WORCESTER,@ 133 LAFAYETTE STREET,9/4/14,3
2247,LAMARTINE,WORCESTER,@ LODI STREET,9/4/14,3
2248,138 SOUTHBRIDGE,WORCESTER,,9/4/14,3
2249,165 SOUTHBRIDGE,WORCESTER,,9/4/14,3
2250,229 SOUTHBRIDGE,WORCESTER,,9/4/14,3
2251,SOUTHBRIDGE,WORCESTER,,9/4/14,3
2252,11 LINDALE,DEDHAM,,9/3/14,3
2253,8 ADAMS,FAIRHAVEN,,9/3/14,3
2254,97 CENTRE,FAIRHAVEN,,9/3/14,3
2255,12 SUMMER,FAIRHAVEN,,9/3/14,3
2256,MILL,NATICK,@ SPEEN STREET,9/3/14,3
2257,226 POND,NATICK,,9/3/14,3
2258,252 POND,NATICK,,9/3/14,3
2259,92 SPEEN,NATICK,,9/3/14,3
2260,96 SPEEN,NATICK,,9/3/14,3
2261,255 BEACON,SOMERVILLE,,9/3/14,3
2262,50-52 BEACON,SOMERVILLE,,9/3/14,3
2263,7 INDIAN-LAKE,WORCESTER,,9/3/14,3
2264,4 ROSEMONT,WORCESTER,,9/3/14,3
2265,UPLAND,WORCESTER,,9/3/14,3
2266,CEDAR,CAMBRIDGE,@ MCLEAN PLACE,9/2/14,3
2267,20 MILTON,DEDHAM,,9/2/14,2
2268,116 LEDGEWOOD,DEDHAM,,9/2/14,3
2269,137 BRIDGE,FAIRHAVEN,,9/2/14,3
2270,15 HOMESTEAD,FAIRHAVEN,,9/2/14,3
2271,122 SPRING,FAIRHAVEN,,9/2/14,3
2272,89 SPRING,FAIRHAVEN,,9/2/14,3
2273,SPRING,FAIRHAVEN,,9/2/14,3
2274,53 OLD-BOLTON,HUDSON,,9/2/14,3
2275,57 OLD-BOLTON,HUDSON,,9/2/14,3
2276,59 OLD-BOLTON,HUDSON,,9/2/14,3
2277,278 BEACON,SOMERVILLE,,9/2/14,3
2278,286 BEACON,SOMERVILLE,,9/2/14,3
2279,BEACON,SOMERVILLE,,9/2/14,3
2280,5 APOLLO,WORCESTER,,9/2/14,3
2281,87 EAGLE,WORCESTER,,9/2/14,3
2282,EAGLE,WORCESTER,@ NEPTUNE ROAD,9/2/14,3
2283,36 ROMOLA,WORCESTER,,9/2/14,3
2284,79 VENUS,WORCESTER,,9/2/14,3
2285,81 VENUS,WORCESTER,,9/2/14,3
2286,7 W-BOYLSTON,WORCESTER,,9/2/14,3
2287,35 JERSEY,DEDHAM,,8/29/14,3
2288,11 MAYFAIR,DEDHAM,,8/29/14,3
2289,HUTTLESTON,FAIRHAVEN,,8/29/14,3
2290,19 TEMPLE,FAIRHAVEN,,8/29/14,3
2291,1 TRIPP,FAIRHAVEN,,8/29/14,3
2292,22 TRIPP,FAIRHAVEN,,8/29/14,3
2293,204 WASHINGTON,FAIRHAVEN,,8/29/14,3
2294,WASHINGTON,FAIRHAVEN,,8/29/14,3
2295,15 BONAZZOLI,HUDSON,,8/29/14,3
2296,429 MAIN,HUDSON,,8/29/14,3
2297,439 MAIN,HUDSON,,8/29/14,3
2298,CAMP,MILFORD,,8/29/14,3
2299,8 CORNELL,MILFORD,,8/29/14,3
2300,21 RUSSELL,SOMERVILLE,,8/29/14,3
2301,45 RUSSELL,SOMERVILLE,,8/29/14,3
2302,BEECHMONT,WORCESTER,@ 1 BANCROFT TOWER ROAD,8/29/14,3
2303,UPSALA,WORCESTER,,8/29/14,3
2304,DANA,CAMBRIDGE,,8/28/14,3
2305,DANA,CAMBRIDGE,,8/28/14,3
2306,128-130 HIGH,DEDHAM,,8/28/14,3
2307,34 ELIZABETH,FAIRHAVEN,,8/28/14,3
2308,MAIN,HUDSON,,8/28/14,2
2309,77 HOUGHTON,HUDSON,,8/28/14,3
2310,WHEELER,HUDSON,,8/28/14,3
2311,12 WINTER,HUDSON,,8/28/14,3
2312,DEPOT,MATTAPOISETT,,8/28/14,3
2313,HAMMOND,MATTAPOISETT,,8/28/14,3
2314,HAMMOND,MATTAPOISETT,,8/28/14,3
2315,HAMMOND,MATTAPOISETT,,8/28/14,3
2316,HAMMOND,MATTAPOISETT,,8/28/14,3
2317,29 MAIN,MATTAPOISETT,,8/28/14,3
2318,7 RIVER,NATICK,,8/28/14,3
2319,20 WATER,NATICK,,8/28/14,3
2320,2008 ACUSHNET,NEW BEDFORD,,8/28/14,3
2321,2043 ACUSHNET,NEW BEDFORD,,8/28/14,3
2322,2095 ACUSHNET,NEW BEDFORD,,8/28/14,3
2323,2416 ACUSHNET,NEW BEDFORD,,8/28/14,3
2324,HOLLAND,SOMERVILLE,,8/28/14,3
2325,49 MOORE,SOMERVILLE,,8/28/14,3
2326,116 BELMONT,WORCESTER,,8/28/14,3
2327,146 BELMONT,WORCESTER,,8/28/14,3
2328,374 BELMONT,WORCESTER,,8/28/14,3
2329,378 BELMONT,WORCESTER,,8/28/14,3
2330,BELMONT,WORCESTER,,8/28/14,3
2331,229 BEVERLY,WORCESTER,,8/28/14,3
2332,OPP 80 BEVERLY,WORCESTER,,8/28/14,3
2333,193 VERNON,WORCESTER,,8/28/14,3
2334,209 VERNON,WORCESTER,,8/28/14,3
2335,VERNON,WORCESTER,,8/28/14,3
2336,125 WARNER,WORCESTER,,8/28/14,3
2337,35 BUENA-VISTA,CAMBRIDGE,,8/27/14,3
2338,7 AKIN,DARTMOUTH,,8/27/14,3
2339,AKIN,DARTMOUTH,@ PROSPECT STREET,8/27/14,3
2340,28 BREWSTER,DARTMOUTH,,8/27/14,3
2341,11 MIDDLE,DARTMOUTH,,8/27/14,3
2342,33 MIDDLE,DARTMOUTH,,8/27/14,3
2343,38 MIDDLE,DARTMOUTH,,8/27/14,3
2344,20 STILLMAN,DARTMOUTH,,8/27/14,3
2345,39 HAZELNUT,DEDHAM,,8/27/14,3
2346,10 HELENA,DEDHAM,,8/27/14,3
2347,34 MANNING,DEDHAM,,8/27/14,3
2348,40 MARLBORO,DEDHAM,,8/27/14,3
2349,29 CALUMET,FAIRHAVEN,,8/27/14,3
2350,3 CALUMET,FAIRHAVEN,,8/27/14,3
2351,JERUSALEM,FAIRHAVEN,@ SCONTICUT NECK ROAD,8/27/14,3
2352,JERUSALEM,FAIRHAVEN,@ 440 SCONTICUT NECK ROAD,8/27/14,3
2353,JERUSALEM,FAIRHAVEN,,8/27/14,3
2354,74 BROAD,HUDSON,,8/27/14,3
2355,10 SUMMER,HUDSON,,8/27/14,3
2356,2620 ACUSHNET,NEW BEDFORD,,8/27/14,3
2357,2746 ACUSHNET,NEW BEDFORD,,8/27/14,3
2358,28 SIAS,SHREWSBURY,,8/27/14,3
2359,SIAS,SHREWSBURY,,8/27/14,3
2360,1212 BROADWAY,SOMERVILLE,,8/27/14,3
2361,29 CHETWYND,SOMERVILLE,,8/27/14,3
2362,93 OSSIPEE,SOMERVILLE,,8/27/14,3
2363,198 COBURN,WORCESTER,,8/27/14,3
2364,327-329 CONCORD,CAMBRIDGE,,8/26/14,3
2365,CONCORD,CAMBRIDGE,,8/26/14,3
2366,11 CLEVELAND,DARTMOUTH,,8/26/14,3
2367,1 DALLAS,DARTMOUTH,,8/26/14,3
2368,347 GREENLODGE,DEDHAM,,8/26/14,2
2369,119 GREENSBORO,DEDHAM,,8/26/14,3
2370,22 BRIERCLIFF,FAIRHAVEN,,8/26/14,3
2371,49 BRIERCLIFF,FAIRHAVEN,,8/26/14,3
2372,12 GRANDVIEW,FAIRHAVEN,,8/26/14,3
2373,60 GROVE,FAIRHAVEN,,8/26/14,3
2374,188 HUTTLESTON,FAIRHAVEN,,8/26/14,3
2375,188 HUTTLESTON,FAIRHAVEN,,8/26/14,3
2376,68 OCEAN,FAIRHAVEN,,8/26/14,3
2377,17 BLAINE,HUDSON,,8/26/14,3
2378,2 COOLIDGE,HUDSON,,8/26/14,3
2379,69 FLORENCE,HUDSON,,8/26/14,3
2380,PACKARD,HUDSON,,8/26/14,3
2381,9 ACUSHNET,MATTAPOISETT,,8/26/14,3
2382,37-39 WATER,MATTAPOISETT,,8/26/14,3
2383,40 WATER,MATTAPOISETT,,8/26/14,3
2384,3650 ACUSHNET,NEW BEDFORD,,8/26/14,3
2385,3678 ACUSHNET,NEW BEDFORD,,8/26/14,3
2386,3762 ACUSHNET,NEW BEDFORD,,8/26/14,3
2387,3770 ACUSHNET,NEW BEDFORD,,8/26/14,3
2388,4 BECKMAN,WORCESTER,,8/26/14,3
2389,6 BECKMAN,WORCESTER,,8/26/14,3
2390,101 BEECHING,WORCESTER,,8/26/14,3
2391,97 BEECHING,WORCESTER,,8/26/14,3
2392,99 BEECHING,WORCESTER,,8/26/14,3
2393,BEECHMONT,WORCESTER,,8/26/14,3
2394,BEECHMONT,WORCESTER,,8/26/14,3
2395,28 BELLINGHAM,WORCESTER,,8/26/14,3
2396,8 BENEDICT,WORCESTER,,8/26/14,3
2397,9 BENEDICT,WORCESTER,,8/26/14,3
2398,233 BEVERLY,WORCESTER,,8/26/14,3
2399,70 BEVERLY,WORCESTER,,8/26/14,3
2400,133-135 UNCATENA,WORCESTER,,8/26/14,3
2401,3 UNCATENA,WORCESTER,,8/26/14,3
2402,51 UNCATENA,WORCESTER,,8/26/14,3
2403,26 BRIDGE,DARTMOUTH,,8/25/14,3
2404,20 SCHOOL,DARTMOUTH,,8/25/14,3
2405,SCHOOL,DARTMOUTH,@ HIGH STREET,8/25/14,3
2406,10 WATER,DARTMOUTH,,8/25/14,3
2407,124 GAINSVILLE,DEDHAM,,8/25/14,3
2408,24 HOLIDAY,FAIRHAVEN,,8/25/14,3
2409,SCONTICUT-NECK,FAIRHAVEN,,8/25/14,3
2410,14 SEAVIEW,FAIRHAVEN,,8/25/14,3
2411,15 SEAVIEW,FAIRHAVEN,,8/25/14,3
2412,23 SEAVIEW,FAIRHAVEN,,8/25/14,3
2413,34 SEAVIEW,FAIRHAVEN,,8/25/14,3
2414,38 SEAVIEW,FAIRHAVEN,,8/25/14,3
2415,111 BRIGHAM,HUDSON,,8/25/14,3
2416,213 WASHINGTON,HUDSON,,8/25/14,3
2417,234 WASHINGTON,HUDSON,,8/25/14,3
2418,WASHINGTON,HUDSON,,8/25/14,3
2419,WASHINGTON,HUDSON,,8/25/14,3
2420,121 HOLLINGSWORTH,MATTAPAN,,8/25/14,3
2421,140-142 HOLLINGSWORTH,MATTAPAN,,8/25/14,3
2422,4586 ACUSHNET,NEW BEDFORD,,8/25/14,3
2423,49 GREEN-HILL,WORCESTER,,8/25/14,3
2424,TACOMA,WORCESTER,,8/25/14,3
2425,32 CLIFFORD,ACUSHNET,,8/22/14,3
2426,CONDUIT,ACUSHNET,,8/22/14,3
2427,42 LAURA-KEENE,ACUSHNET,,8/22/14,3
2428,134 LAWSON,ACUSHNET,,8/22/14,3
2429,12 WOOBLEY,BOLTON,,8/22/14,3
2430,50 SHREWSBURY,BOYLSTON,,8/22/14,3
2431,AVON HILL,CAMBRIDGE,@ BATES STREET,8/22/14,2
2432,25 FAIRFIELD,CAMBRIDGE,,8/22/14,3
2433,55 PEMBERTON,CAMBRIDGE,,8/22/14,3
2434,24 FAIR-OAK,DEDHAM,,8/22/14,3
2435,24 FAIR-OAK,DEDHAM,,8/22/14,3
2436,MECHANIC,HOPKINTON,,8/22/14,3
2437,ROBBERN,HOPKINTON,,8/22/14,3
2438,5 SPRING,HOPKINTON,,8/22/14,3
2439,12 TREVOR,HOPKINTON,,8/22/14,3
2440,2 TREVOR,HOPKINTON,,8/22/14,3
2441,26 TREVOR,HOPKINTON,,8/22/14,3
2442,319 WOOD,HOPKINTON,,8/22/14,3
2443,30 EATON,HUDSON,,8/22/14,3
2444,40 EATON,HUDSON,,8/22/14,3
2445,44 EATON,HUDSON,,8/22/14,3
2446,26 STRATTON,HUDSON,,8/22/14,3
