ID,ADDRESS,TOWN,INTERSECTION,CLASSIFIED,GRADE
1367,97 BRATTLE,WORCESTER,,25-Sep-14,3
1368,34 BRIGHTON,WORCESTER,,25-Sep-14,3
1369,12 BRISTOL,WORCESTER,,25-Sep-14,3
1370,OPP 23 BRISTOL,WORCESTER,,25-Sep-14,3
1371,148 BROOKLINE,WORCESTER,,25-Sep-14,3
1372,5 BROOKMAN,WORCESTER,,25-Sep-14,3
1373,134 MASSASOIT,WORCESTER,,25-Sep-14,3
1374,54 MASSASOIT,WORCESTER,,25-Sep-14,3
1375,76 MASSASOIT,WORCESTER,,25-Sep-14,3
1376,92 MASSASOIT,WORCESTER,,25-Sep-14,3
1377,94 MASSASOIT,WORCESTER,,25-Sep-14,3
1378,MASSASOIT,WORCESTER,,25-Sep-14,3
1379,582 PARK,WORCESTER,,25-Sep-14,3
1380,PARK,WORCESTER,@ BEAVER BROOK PARKWAY,25-Sep-14,3
1381,284 PLANTATION,WORCESTER,,25-Sep-14,3
1382,9 STAFFORD,WORCESTER,,25-Sep-14,3
1383,14-16 N-STONE-MILL,DEDHAM,,26-Sep-14,3
1384,LEWIS,MARION,,26-Sep-14,3
1385,99 MAIN,MARION,,26-Sep-14,3
1386,9 CATHAWAY,MATTAPOISETT,,26-Sep-14,3
1387,19 MAIN,MATTAPOISETT,,26-Sep-14,3
1388,24 MAIN,MATTAPOISETT,,26-Sep-14,3
1389,37 MAIN,MATTAPOISETT,,26-Sep-14,3
1390,40 MAIN,MATTAPOISETT,,26-Sep-14,3
1391,50 MAIN,MATTAPOISETT,,26-Sep-14,3
1392,3 RIVER,MATTAPOISETT,,26-Sep-14,3
1393,294 MILLBURY,MILLBURY,,26-Sep-14,3
1394,FISKE,NATICK,@ POND STREET,26-Sep-14,3
1395,14 SYLVESTER,NATICK,,26-Sep-14,3
1396,76 BROOKS,WORCESTER,,26-Sep-14,3
1397,BROOKS,WORCESTER,,26-Sep-14,3
1398,BROOKS,WORCESTER,,26-Sep-14,3
1399,BROOKS,WORCESTER,,26-Sep-14,3
1400,65 BROWNELL,WORCESTER,,26-Sep-14,3
1401,78 BROWNELL,WORCESTER,,26-Sep-14,3
1402,11 BURNCOAT,WORCESTER,,26-Sep-14,3
1403,198 BURNCOAT,WORCESTER,,26-Sep-14,3
1404,23 BURNCOAT,WORCESTER,,26-Sep-14,3
1405,9 BURNCOAT,WORCESTER,,26-Sep-14,3
1406,GARDNER,WORCESTER,,26-Sep-14,3
1407,23 GRAND,WORCESTER,,26-Sep-14,3
1408,MELVILLE,WORCESTER,@ PAINE STREET,26-Sep-14,3
1409,316 PLANTATION,WORCESTER,,26-Sep-14,3
1410,SARGENT,WORCESTER,,26-Sep-14,3
1411,184 VINCENT,DEDHAM,,29-Sep-14,3
1412,34 VINCENT,DEDHAM,,29-Sep-14,3
1413,90 VINCENT,DEDHAM,,29-Sep-14,3
1414,27 ASH,FAIRHAVEN,,29-Sep-14,3
1415,3 LONG,FAIRHAVEN,,29-Sep-14,3
1416,WESTVIEW,GRAFTON,@ WOODSIDE DRIVE,29-Sep-14,3
1417,71 HAYDEN-ROWE,HOPKINTON,,29-Sep-14,3
1418,80 HAYDEN-ROWE,HOPKINTON,,29-Sep-14,3
1419,87 MAIN,KINGSTON,,29-Sep-14,3
1420,319 WAREHAM,MARION,,29-Sep-14,3
1421,454 WAREHAM,MARION,,29-Sep-14,3
1422,458 WAREHAM,MARION,,29-Sep-14,3
1423,478 NASH,NEW BEDFORD,,29-Sep-14,3
1424,228 BURNCOAT,WORCESTER,,29-Sep-14,3
1425,572 BURNCOAT,WORCESTER,,29-Sep-14,3
1426,BURNCOAT,WORCESTER,,29-Sep-14,3
1427,253 CAMBRIDGE,WORCESTER,,29-Sep-14,3
1428,285 CAMBRIDGE,WORCESTER,,29-Sep-14,3
1429,369 CAMBRIDGE,WORCESTER,,29-Sep-14,3
1430,438 CAMBRIDGE,WORCESTER,,29-Sep-14,3
1431,629 CAMBRIDGE,WORCESTER,,29-Sep-14,3
1432,CAMBRIDGE,WORCESTER,,29-Sep-14,3
1433,25 DUXBURY,WORCESTER,,29-Sep-14,3
1434,FIR,WORCESTER,@ NORFOLK STREET,29-Sep-14,3
1435,136 FREMONT,WORCESTER,,29-Sep-14,3
1436,142 FREMONT,WORCESTER,,29-Sep-14,3
1437,OPP 284 LAKE,WORCESTER,,29-Sep-14,3
1438,118 NORFOLK,WORCESTER,,29-Sep-14,3
1439,SALISBURY,WORCESTER,AT WACHUSETT ST,29-Sep-14,3
1440,34 VIOLET,DEDHAM,,30-Sep-14,3
1441,112 WALNUT,DEDHAM,,30-Sep-14,3
1442,45 WALNUT,DEDHAM,,30-Sep-14,3
1443,74 ELM,FAIRHAVEN,,30-Sep-14,3
1444,15 PLYMOUTH,FAIRHAVEN,,30-Sep-14,3
1445,20 PLYMOUTH,FAIRHAVEN,,30-Sep-14,3
1446,6 COUNTRY,KINGSTON,,30-Sep-14,3
1447,169 LAKE,KINGSTON,,30-Sep-14,3
1448,12 MONTCLAIR,KINGSTON,,30-Sep-14,3
1449,38 NOTTINGHAM,KINGSTON,,30-Sep-14,3
1450,16 SCHOOL,KINGSTON,,30-Sep-14,3
1451,113 SPRING,MARION,,30-Sep-14,3
1452,37 SPRING,MARION,,30-Sep-14,3
1453,31 HASTINGS,MENDON,,30-Sep-14,3
1454,4 MEADE,MILFORD,,30-Sep-14,3
1455,S-MAIN,MILFORD,,30-Sep-14,3
1456,ANNA,WORCESTER,,30-Sep-14,3
1457,8 BUCKINGHAM,WORCESTER,,30-Sep-14,3
1458,5 CAMP,WORCESTER,,30-Sep-14,3
1459,149-151 CANTERBURY,WORCESTER,,30-Sep-14,3
1460,165 CANTERBURY,WORCESTER,,30-Sep-14,3
1461,CHAMBERS,WORCESTER,,30-Sep-14,3
1462,100 CHANDLER,WORCESTER,,30-Sep-14,3
1463,104 CHANDLER,WORCESTER,,30-Sep-14,3
1464,72-80 CHANDLER,WORCESTER,,30-Sep-14,3
1465,73 CHANDLER,WORCESTER,,30-Sep-14,3
1466,64 FLAGG,WORCESTER,,30-Sep-14,3
1467,FLAGG,WORCESTER,,30-Sep-14,3
1468,66 PLANTATION,WORCESTER,,30-Sep-14,3
1469,84 PLANTATION,WORCESTER,,30-Sep-14,3
1470,PLANTATION,WORCESTER,@ HAMILTON STREET,30-Sep-14,3
1471,356 SALISBURY,WORCESTER,,30-Sep-14,3
1472,535 SALISBURY,WORCESTER,,30-Sep-14,3
1473,620 SALISBURY,WORCESTER,,30-Sep-14,3
1474,321 WASHINGTON,DEDHAM,,1-Oct-14,3
1475,496 WASHINGTON,DEDHAM,,1-Oct-14,3
1476,CASTLE,FAIRHAVEN,,1-Oct-14,3
1477,215 GREEN,FAIRHAVEN,,1-Oct-14,3
1478,25 LINDEN,FAIRHAVEN,,1-Oct-14,3
1479,LINDEN,FAIRHAVEN,,1-Oct-14,3
1480,4 WATER,MARION,,1-Oct-14,3
1481,81 WATER,MARION,,1-Oct-14,3
1482,85 WATER,MARION,,1-Oct-14,3
1483,WATER,MARION,,1-Oct-14,3
1484,7 EDGEWOOD,MATTAPOISETT,,1-Oct-14,3
1485,10 CHURCH,NORTHBORO,,1-Oct-14,3
1486,WHITNEY,NORTHBORO,,1-Oct-14,3
1487,41 SOUTH,PLYMOUTH,,1-Oct-14,3
1488,WARREN,PLYMOUTH,,1-Oct-14,3
1489,14 BROOK,SHERBORN,,1-Oct-14,3
1490,BROOK,SHERBORN,,1-Oct-14,3
1491,13 COURSE-BROOK,SHERBORN,,1-Oct-14,3
1492,11 HARRINGTON-RIDGE,SHERBORN,,1-Oct-14,3
1493,JACKSON,SHERBORN,,1-Oct-14,3
1494,51 PARKS,SHERBORN,,1-Oct-14,3
1495,62 RUSSETT-HILL,SHERBORN,,1-Oct-14,3
1496,SPEEN,SHERBORN,,1-Oct-14,3
1497,136 WESTERN,SHERBORN,,1-Oct-14,3
1498,DANE,SOMERVILLE,,1-Oct-14,3
1499,MEDFORD,SOMERVILLE,,1-Oct-14,3
1500,18 LYMAN,WESTBOROUGH,,1-Oct-14,3
1501,24 LYMAN,WESTBOROUGH,,1-Oct-14,3
1502,164 MILK,WESTBOROUGH,,1-Oct-14,3
1503,166 MILK,WESTBOROUGH,,1-Oct-14,3
1504,14 ANNA,WORCESTER,,1-Oct-14,3
1505,114 CHANDLER,WORCESTER,,1-Oct-14,3
1506,128 CHANDLER,WORCESTER,,1-Oct-14,3
1507,162 CHANDLER,WORCESTER,,1-Oct-14,3
1508,170 CHANDLER,WORCESTER,,1-Oct-14,3
1509,174 CHANDLER,WORCESTER,,1-Oct-14,3
1510,330 CHANDLER,WORCESTER,,1-Oct-14,3
1511,340 CHANDLER,WORCESTER,,1-Oct-14,3
1512,OPP 263 CHANDLER,WORCESTER,,1-Oct-14,3
1513,101-103 FOREST,WORCESTER,,1-Oct-14,3
1514,119 FOREST,WORCESTER,,1-Oct-14,3
1515,FOREST,WORCESTER,,1-Oct-14,3
1516,435 MASSASOIT,WORCESTER,,1-Oct-14,3
1517,5 MASSASOIT,WORCESTER,,1-Oct-14,3
1518,MASSASOIT,WORCESTER,,1-Oct-14,3
1519,MASSASOIT,WORCESTER,,1-Oct-14,3
1520,82 MAY,WORCESTER,,1-Oct-14,3
1521,86 MAY,WORCESTER,,1-Oct-14,3
1522,OPP 27 ROCKDALE,WORCESTER,,1-Oct-14,3
1523,86 SEYMOUR,WORCESTER,,1-Oct-14,3
1524,8 SOUTHVIEW,WORCESTER,,1-Oct-14,3
1525,STATE,WORCESTER,,1-Oct-14,3
1526,9 STEELE,WORCESTER,,1-Oct-14,3
1527,STURGIS,WORCESTER,,1-Oct-14,3
1528,63-65 BELMONT,CAMBRIDGE,,2-Oct-14,3
1529,BELMONT,CAMBRIDGE,,2-Oct-14,3
1530,3 BERKELEY,CAMBRIDGE,,2-Oct-14,3
1531,177 COOLIDGE,CAMBRIDGE,,2-Oct-14,3
1532,10 WHITEHALL,DEDHAM,,2-Oct-14,3
1533,WILDING,FAIRHAVEN,,2-Oct-14,3
1534,WILDING,FAIRHAVEN,,2-Oct-14,3
1535,3 BARNABAS,MARION,,2-Oct-14,3
1536,HERMITAGE,MARION,,2-Oct-14,3
1537,HIGHLAND,MARION,,2-Oct-14,3
1538,8 PIE,MARION,,2-Oct-14,3
1539,91 COUNTY,MATTAPOISETT,,2-Oct-14,3
1540,5 FAIRHAVEN,MATTAPOISETT,,2-Oct-14,3
1541,OPP 48 FAIRHAVEN,MATTAPOISETT,,2-Oct-14,3
1542,SPRING,NATICK,,2-Oct-14,3
1543,36 WATER,NATICK,,2-Oct-14,3
1544,8 FOX HILL,SHREWSBURY,,2-Oct-14,3
1545,17 OAKLAND,SHREWSBURY,,2-Oct-14,3
1546,8 OAKLAND,SHREWSBURY,,2-Oct-14,3
1547,23 PORTER,SOMERVILLE,,2-Oct-14,3
1548,151 SUMMER,SOMERVILLE,,2-Oct-14,3
1549,SUMMER,SOMERVILLE,,2-Oct-14,3
1550,16 CROSS,UXBRIDGE,,2-Oct-14,3
1551,33 E-HARTFORD,UXBRIDGE,,2-Oct-14,3
1552,119 N-MAIN,UXBRIDGE,,2-Oct-14,3
1553,44 RIVULET,UXBRIDGE,,2-Oct-14,3
1554,71 S-MAIN,UXBRIDGE,,2-Oct-14,3
1555,50 EAST MAIN,WESTBOROUGH,,2-Oct-14,3
1556,30 LYMAN,WESTBOROUGH,,2-Oct-14,3
1557,555 CHANDLER,WORCESTER,,2-Oct-14,3
1558,556 CHANDLER,WORCESTER,,2-Oct-14,3
1559,572 CHANDLER,WORCESTER,,2-Oct-14,3
1560,582 CHANDLER,WORCESTER,,2-Oct-14,3
1561,606 CHANDLER,WORCESTER,,2-Oct-14,3
1562,614 CHANDLER,WORCESTER,,2-Oct-14,3
1563,621 CHANDLER,WORCESTER,,2-Oct-14,3
1564,635-643 CHANDLER,WORCESTER,,2-Oct-14,3
1565,CHANDLER,WORCESTER,,2-Oct-14,3
1566,83 FOREST,WORCESTER,,2-Oct-14,3
1567,FOREST,WORCESTER,,2-Oct-14,3
1568,SHERMAN,WORCESTER,,2-Oct-14,3
1569,225 SHREWSBURY,WORCESTER,,2-Oct-14,3
1570,254 SHREWSBURY,WORCESTER,,2-Oct-14,3
1571,333 SHREWSBURY,WORCESTER,,2-Oct-14,3
1572,345 SHREWSBURY,WORCESTER,,2-Oct-14,3
1573,595 SOUTHBRIDGE,WORCESTER,,2-Oct-14,3
1574,SOUTHBRIDGE,WORCESTER,,2-Oct-14,3
1575,58 VIOLET,DEDHAM,,3-Oct-14,3
1576,36 WOODLEIGH,DEDHAM,,3-Oct-14,3
1577,CASTLE,FAIRHAVEN,@ 29 ELM STREET,3-Oct-14,3
1578,61 OXFORD,FAIRHAVEN,,3-Oct-14,3
1579,65 OXFORD,FAIRHAVEN,,3-Oct-14,3
1580,FAIRHAVEN,MATTAPOISETT,,3-Oct-14,3
1581,43 CHARLOTTE,WORCESTER,,3-Oct-14,3
1582,CHESTERFIELD,WORCESTER,,3-Oct-14,3
1583,30 CLARA,WORCESTER,,3-Oct-14,3
1584,11 CLARIDGE,WORCESTER,,3-Oct-14,3
1585,24 CLARIDGE,WORCESTER,,3-Oct-14,3
1586,64 CLARIDGE,WORCESTER,,3-Oct-14,3
1587,122 CLARK,WORCESTER,,3-Oct-14,3
1588,84 CLARK,WORCESTER,,3-Oct-14,3
1589,33 FLAGG,WORCESTER,,3-Oct-14,3
1590,37 FLAGG,WORCESTER,,3-Oct-14,3
1591,45 FLAGG,WORCESTER,,3-Oct-14,3
1592,FLAGG,WORCESTER,,3-Oct-14,3
1593,1158 MAIN,WORCESTER,,3-Oct-14,3
1594,1168 MAIN,WORCESTER,,3-Oct-14,3
1595,446 MAIN,WORCESTER,,3-Oct-14,3
1596,805 MAIN,WORCESTER,,3-Oct-14,3
1597,UXBRIDGE,WORCESTER,@ DUXBURY STREET,3-Oct-14,3
1598,93 BOYCE,AUBURN,,4-Oct-14,3
1599,3502 FOREST PARK,AUBURN,,5-Oct-14,3
1600,ADAMS,FAIRHAVEN,,6-Oct-14,3
1601,193 MAIN,FAIRHAVEN,,6-Oct-14,3
1602,123 FAIRHAVEN,MATTAPOISETT,,6-Oct-14,3
1603,49 FAIRHAVEN,MATTAPOISETT,,6-Oct-14,3
1604,72 FAIRHAVEN,MATTAPOISETT,,6-Oct-14,3
1605,FAIRHAVEN,MATTAPOISETT,,6-Oct-14,3
1606,7 SUMMER,SHREWSBURY,,6-Oct-14,3
1607,10 WINSLOW,SOMERVILLE,,6-Oct-14,3
1608,8 MITCHELL,SOUTHBORO,,6-Oct-14,3
1609,NEWTON,SOUTHBORO,,6-Oct-14,3
1610,2 ESTABROOK,WORCESTER,,6-Oct-14,3
1611,FLORIDA,WORCESTER,,6-Oct-14,3
1612,41 FREDERICKSON,WORCESTER,,6-Oct-14,3
1613,GREEN HILL,WORCESTER,@ LINCOLN STREET,6-Oct-14,3
1614,61 HAVELOCK,WORCESTER,,6-Oct-14,3
1615,2 ORNE,WORCESTER,,6-Oct-14,3
1616,31 HEDGE,FAIRHAVEN,,7-Oct-14,3
1617,40 HEDGE,FAIRHAVEN,,7-Oct-14,3
1618,69 HEDGE,FAIRHAVEN,,7-Oct-14,3
1619,77 HEDGE,FAIRHAVEN,,7-Oct-14,3
1620,9 HEDGE,FAIRHAVEN,,7-Oct-14,3
1621,82 ARLINGTON,HYDE PARK,,7-Oct-14,3
1622,COLLEGE,SOMERVILLE,@ 2 PARK AVENUE,7-Oct-14,3
1623,33 HARTFORD-NORTH,UPTON,,7-Oct-14,3
1624,5 W-MAIN,UPTON,,7-Oct-14,3
1625,7 W-MAIN,UPTON,,7-Oct-14,3
1626,3 CLEGG,WORCESTER,,7-Oct-14,3
1627,180 COBURN,WORCESTER,,7-Oct-14,3
1628,188 COBURN,WORCESTER,,7-Oct-14,3
1629,188 COBURN,WORCESTER,,7-Oct-14,3
1630,226 COBURN,WORCESTER,,7-Oct-14,3
1631,250 COBURN,WORCESTER,,7-Oct-14,3
1632,312 COBURN,WORCESTER,,7-Oct-14,3
1633,9 COBURN,WORCESTER,,7-Oct-14,3
1634,COBURN,WORCESTER,,7-Oct-14,3
1635,41 COES,WORCESTER,,7-Oct-14,3
1636,PERKINS,WORCESTER,@ LINCOLN,7-Oct-14,3
1637,ALDEN,FAIRHAVEN,,8-Oct-14,3
1638,ALDEN,FAIRHAVEN,,8-Oct-14,3
1639,275 MAIN,FAIRHAVEN,,8-Oct-14,3
1640,MAIN,FAIRHAVEN,,8-Oct-14,3
1641,59 ASHEVILLE,HYDE PARK,,8-Oct-14,3
1642,68 ASHEVILLE,HYDE PARK,,8-Oct-14,3
1643,HOLMAN,SHREWSBURY,@ SPRING,8-Oct-14,3
1644,28 PARK,SHREWSBURY,,8-Oct-14,3
1645,14 CHERRY,SOMERVILLE,,8-Oct-14,3
1646,63 ELM,SOMERVILLE,,8-Oct-14,3
1647,711-723 SOMERVILLE,SOMERVILLE,,8-Oct-14,3
1648,745 SOMERVILLE,SOMERVILLE,,8-Oct-14,3
1649,4 COHASSET,WORCESTER,,8-Oct-14,3
1650,1 COLLEGE,WORCESTER,,8-Oct-14,3
1651,27 COLONIAL,WORCESTER,,8-Oct-14,3
1652,26 COMMODORE,WORCESTER,,8-Oct-14,3
1653,62 COMMODORE,WORCESTER,,8-Oct-14,3
1654,90 COMMODORE,WORCESTER,,8-Oct-14,3
1655,COMMODORE,WORCESTER,,8-Oct-14,3
1656,116 COMMONWEALTH,WORCESTER,,8-Oct-14,3
1657,29 COPLEY,WORCESTER,,8-Oct-14,3
1658,60 COPPERFIELD,WORCESTER,,8-Oct-14,3
1659,80 COPPERFIELD,WORCESTER,,8-Oct-14,3
1660,COPPERFIELD,WORCESTER,,8-Oct-14,3
1661,20 JOLMA,WORCESTER,,8-Oct-14,3
1662,103 MILL,WORCESTER,,8-Oct-14,3
1663,109 MILL,WORCESTER,,8-Oct-14,3
1664,115 MILL,WORCESTER,,8-Oct-14,3
1665,118 MILL,WORCESTER,,8-Oct-14,3
1666,455 MILL,WORCESTER,,8-Oct-14,3
1667,7 MOUNT VERNON,WORCESTER,,8-Oct-14,3
1668,799 CONCORD,CAMBRIDGE,,9-Oct-14,3
1669,ALDEN,FAIRHAVEN,,9-Oct-14,3
1670,295 MAIN,FAIRHAVEN,,9-Oct-14,3
1671,378 MAIN,FAIRHAVEN,,9-Oct-14,3
1672,39-41 MEACHAM,SOMERVILLE,,9-Oct-14,3
1673,HARDING,FAIRHAVEN,,10-Oct-14,3
1674,65 HOWLAND,FAIRHAVEN,,10-Oct-14,3
1675,HOWLAND,FAIRHAVEN,,10-Oct-14,3
1676,9 STONE,NORTHBORO,,10-Oct-14,3
1677,BOW,CAMBRIDGE,,14-Oct-14,3
1678,73 GORE,CAMBRIDGE,,14-Oct-14,3
1679,GORE,CAMBRIDGE,,14-Oct-14,3
1680,PEARL,CAMBRIDGE,,14-Oct-14,3
1681,16 BRUSH HILL,HYDE PARK,,14-Oct-14,3
1682,55 GRANDVIEW,PLYMOUTH,,14-Oct-14,3
1683,2203 MASSACHUSETTS,CAMBRIDGE,,15-Oct-14,3
1684,MASSACHUSETTS,CAMBRIDGE,,15-Oct-14,3
1685,439 MAIN,FAIRHAVEN,,15-Oct-14,3
1686,20 BRUSH HILL,HYDE PARK,,15-Oct-14,3
1687,113 CENTRAL,HYDE PARK,,15-Oct-14,3
1688,6-8 OTIS,NORTHBORO,,15-Oct-14,3
1689,6-8 OTIS,NORTHBORO,,15-Oct-14,3
1690,SECOND,CAMBRIDGE,,16-Oct-14,3
1691,29 CHARLES,HYDE PARK,,16-Oct-14,3
1692,9-11 ARCADE,NORTHBRIDGE,,16-Oct-14,3
1693,447 HILL,NORTHBRIDGE,,16-Oct-14,3
1694,LELAND,NORTHBRIDGE,,16-Oct-14,3
1695,40 PIEDMONT,NORTHBRIDGE,,16-Oct-14,3
1696,11 PLUMMER,NORTHBRIDGE,,16-Oct-14,3
1697,181 SHINING ROCK,NORTHBRIDGE,,16-Oct-14,3
1698,64 BOYLSTON,SHREWSBURY,,16-Oct-14,3
1699,137 GRAFTON,SHREWSBURY,,16-Oct-14,3
1700,7 LONGMEADOW,WORCESTER,,16-Oct-14,3
1701,253 LOVELL,WORCESTER,,16-Oct-14,3
1702,295 LOVELL,WORCESTER,,16-Oct-14,3
1703,372 LOVELL,WORCESTER,,16-Oct-14,3
1704,98 LOVELL,WORCESTER,,16-Oct-14,3
1705,LOVELL,WORCESTER,,16-Oct-14,3
1706,105 MAY,WORCESTER,,16-Oct-14,3
1707,137 MAY,WORCESTER,,16-Oct-14,3
1708,160 MAY,WORCESTER,,16-Oct-14,3
1709,240 MAY,WORCESTER,,16-Oct-14,3
1710,251 MAY,WORCESTER,,16-Oct-14,3
1711,124 PAINE,WORCESTER,,16-Oct-14,3
1712,PAINE,WORCESTER,,16-Oct-14,3
1713,18 PATTISON,WORCESTER,,16-Oct-14,3
1714,PENN,WORCESTER,,16-Oct-14,3
1715,10 SPRINGHILL,FAIRHAVEN,,17-Oct-14,3
1716,8 WOODVIEW,HOPKINTON,,17-Oct-14,3
1717,97 CHILD,HYDE PARK,,17-Oct-14,3
1718,71 CHITTICK,HYDE PARK,,17-Oct-14,3
1719,19 KING-ARTHUR,SHREWSBURY,,17-Oct-14,3
1720,ELLIOTT,WORCESTER,,17-Oct-14,3
1721,GREEN,WORCESTER,@ WINTER,17-Oct-14,3
1722,GREEN,WORCESTER,@ GOLD,17-Oct-14,3
1723,22 NORTH,WORCESTER,,17-Oct-14,3
1724,67 NORTH,WORCESTER,,17-Oct-14,3
1725,8 NORTH,WORCESTER,,17-Oct-14,3
1726,NORTH,WORCESTER,,17-Oct-14,3
1727,9 NOTTINGHAM,WORCESTER,,17-Oct-14,3
1728,NOTTINGHAM,WORCESTER,,17-Oct-14,3
1729,54 FRESH POND,CAMBRIDGE,,20-Oct-14,3
1730,13 BROWN,FAIRHAVEN,,20-Oct-14,3
1731,7 WILDING,FAIRHAVEN,,20-Oct-14,3
1732,154 BEACON,FRAMINGHAM,,20-Oct-14,3
1733,798 OLD CONNECTICUT,FRAMINGHAM,,20-Oct-14,3
1734,OLD CONNECTICUT,FRAMINGHAM,,20-Oct-14,3
1735,120 CHITTICK,HYDE PARK,,20-Oct-14,3
1736,1 MICHAEL,MAYNARD,,20-Oct-14,3
1737,31-41 NEW VISTA,WORCESTER,,20-Oct-14,3
1738,67-77 NEW VISTA,WORCESTER,,20-Oct-14,3
1739,11 ORMOND,WORCESTER,,20-Oct-14,3
1740,6-8 OSCEOLA,WORCESTER,,20-Oct-14,3
1741,65 PASADENA,WORCESTER,,20-Oct-14,3
1742,68 PASADENA,WORCESTER,,20-Oct-14,3
1743,80 ROBINWOOD,DEDHAM,,21-Oct-14,3
1744,15 SARATOGA,FAIRHAVEN,,21-Oct-14,3
1745,11 SPRINGHILL,FAIRHAVEN,,21-Oct-14,3
1746,3 CHAPPELWOOD,FRAMINGHAM,,21-Oct-14,3
1747,105 ELM,FRAMINGHAM,,21-Oct-14,3
1748,1 WOODVIEW,HOPKINTON,,21-Oct-14,3
1749,4 WOODVIEW,HOPKINTON,,21-Oct-14,3
1750,COLLINS,HYDE PARK,,21-Oct-14,3
1751,20 COMO,HYDE PARK,,21-Oct-14,3
1752,10 PATTI,MAYNARD,,21-Oct-14,3
1753,3 PATTI,MAYNARD,,21-Oct-14,3
1754,29 KIDDER,SOMERVILLE,,21-Oct-14,3
1755,43 KIDDER,SOMERVILLE,,21-Oct-14,3
1756,KIDDER,SOMERVILLE,@ 77 LIBERTY,21-Oct-14,3
1757,18-20 BERKELY,WORCESTER,,21-Oct-14,3
1758,EPWORTH,WORCESTER,@ WHIPPLE,21-Oct-14,3
1759,81 HEYWOOD,WORCESTER,,21-Oct-14,3
1760,96 HEYWOOD,WORCESTER,,21-Oct-14,3
1761,98 HEYWOOD,WORCESTER,,21-Oct-14,3
1762,OPP 36 MONROE,WORCESTER,,21-Oct-14,3
1763,81 MOORE,WORCESTER,,21-Oct-14,3
1764,86 MOORE,WORCESTER,,21-Oct-14,3
1765,460 MOWER,WORCESTER,,21-Oct-14,3
1766,416 NEW BOND,WORCESTER,,21-Oct-14,3
1767,92 NEW BOND,WORCESTER,,21-Oct-14,3
1768,NEWTON,WORCESTER,,21-Oct-14,3
1769,13 PONIKEN,WORCESTER,,21-Oct-14,3
1770,16 PONIKEN,WORCESTER,,21-Oct-14,3
1771,15 PROCTOR,WORCESTER,,21-Oct-14,3
1772,19 PROCTOR,WORCESTER,,21-Oct-14,3
1773,916 EDGEBROOK,BOYLSTON,,22-Oct-14,3
1774,ALLSTON,CAMBRIDGE,,22-Oct-14,3
1775,19 ASH,CAMBRIDGE,,22-Oct-14,3
1776,CARLETON,CAMBRIDGE,,22-Oct-14,3
1777,96 CONCORD,CAMBRIDGE,,22-Oct-14,3
1778,23 HOPKINS,FAIRHAVEN,,22-Oct-14,3
1779,154 WATER,FRAMINGHAM,,22-Oct-14,3
1780,214 WATER,FRAMINGHAM,,22-Oct-14,3
1781,514 WATER,FRAMINGHAM,,22-Oct-14,3
1782,677 WATER,FRAMINGHAM,,22-Oct-14,3
1783,MENDON,HOPEDALE,,22-Oct-14,3
1784,42 COMO,HYDE PARK,,22-Oct-14,3
1785,79 COMO,HYDE PARK,,22-Oct-14,3
1786,80 COMO,HYDE PARK,,22-Oct-14,3
1787,147 HELEN,MARLBORO,,22-Oct-14,3
1788,157 HELEN,MARLBORO,,22-Oct-14,3
1789,67 VEGA,MARLBORO,,22-Oct-14,3
1790,27-29 CRANE,MAYNARD,,22-Oct-14,3
1791,10 NICK,MAYNARD,,22-Oct-14,3
1792,3 TIGER,MAYNARD,,22-Oct-14,3
1793,13 STRATFORD,NATICK,,22-Oct-14,3
1794,395 WORCESTER,NATICK,,22-Oct-14,3
1795,41 ROBIN,NORTHBRIDGE,,22-Oct-14,3
1796,125 SHERYL,NORTHBRIDGE,,22-Oct-14,3
1797,364 HAMILTON,WORCESTER,,22-Oct-14,3
1798,299 HIGHLAND,WORCESTER,,22-Oct-14,3
1799,HIGHLAND,WORCESTER,,22-Oct-14,3
1800,HIGHLAND,WORCESTER,,22-Oct-14,3
1801,HIGHLAND,WORCESTER,,22-Oct-14,3
1802,13-17 NEPTUNE,WORCESTER,,22-Oct-14,3
1803,21 NEPTUNE,WORCESTER,,22-Oct-14,3
1804,6 OLD COLONY,WORCESTER,,22-Oct-14,3
1805,80 OREAD,WORCESTER,,22-Oct-14,3
1806,18 OTTER,WORCESTER,,22-Oct-14,3
1807,9 PATCH RESERVOIR,WORCESTER,,22-Oct-14,3
1808,3 PELHAM,WORCESTER,,22-Oct-14,3
1809,98 PIEDMONT,WORCESTER,,22-Oct-14,3
1810,28 ARLINGTON,CAMBRIDGE,,23-Oct-14,3
1811,115 BRATTLE,CAMBRIDGE,,23-Oct-14,3
1812,OPP 92 BRATTLE,CAMBRIDGE,,23-Oct-14,3
1813,90 CLARENDON,CAMBRIDGE,,23-Oct-14,3
1814,23 EVERETT,CAMBRIDGE,,23-Oct-14,3
1815,28 ALDER,FRAMINGHAM,,23-Oct-14,3
1816,198 BROOK,FRAMINGHAM,,23-Oct-14,3
1817,22 DRISCOLL,FRAMINGHAM,,23-Oct-14,3
1818,83 COMO,HYDE PARK,,23-Oct-14,3
1819,84 COMO,HYDE PARK,,23-Oct-14,3
1820,88 COMO,HYDE PARK,,23-Oct-14,3
1821,COMO,HYDE PARK,,23-Oct-14,3
1822,15 CRANMORE,HYDE PARK,,23-Oct-14,3
1823,112 DALE,HYDE PARK,,23-Oct-14,3
