ID,COMPOUND ADDRESS,ADDRESS,TOWN,INTERSECTION,DATE RECORDED,GRADE
7efd148d92655defd3c6b4bdd54e582d,977 HANCOCK ST QUINCY MA,977 HANCOCK ST,QUINCY,,6/1/09,3
bf28b25f0631a915b297e35709151f4e,979 MAIN ST HINGHAM MA,979 MAIN ST,HINGHAM,,12/10/08,3
4ac3103587f0caf1d4325621c3eb6909,98 BEACH ST QUINCY MA,98 BEACH ST,QUINCY,,5/27/08,3
d13829dded6e2593bf5a1d93fd6eddaa,98 CARLTON ST BROOKLINE MA,98 CARLTON ST,BROOKLINE,,4/25/12,3
3e8eb1a1adbd834e09099f96287059e0,98 CENTRAL AVE EVERETT MA,98 CENTRAL AVE,EVERETT,,5/31/16,Not Discovered Yet
ff6efa14b9e750ab33208e8bc0e02a97,98 CODMAN RD LINCOLN MA,98 CODMAN RD,LINCOLN,,7/22/16,Not Discovered Yet
7b87cba8cf5cee60dc308df6fb9c607c,98 FOREST ST ARLINGTON MA,98 FOREST ST,ARLINGTON,,8/4/11,3
f8ddbe86a203b98fdaa2fcac60295c33,98 FRONT ST CLINTON MA,98 FRONT ST,CLINTON,,8/26/16,Not Discovered Yet
8e406d1b7aed83ead776a85f61e36843,98 GOODENOUGH ST BRIGHTON MA,98 GOODENOUGH ST,BRIGHTON,,6/25/16,Not Discovered Yet
954e1dd164cd832260acbbe42d4ddeed,98 INDEPENDENCE AVE QUINCY MA,98 INDEPENDENCE AVE,QUINCY,,3/2/09,3
dfbc03d8bbf80284bb392bd8dc726a77,98 LOCUST ST DANVERS MA,98 LOCUST ST,DANVERS,,8/5/16,Not Discovered Yet
d69e191854b82e5588ca798b2f433716,98 LYNN FELLS PKY MELROSE MA,98 LYNN FELLS PKY,MELROSE,,11/29/16,Not Discovered Yet
d02fb2bf070180cb49ea416123c84464,98 MARLBORO RD SUDBURY MA,98 MARLBORO RD,SUDBURY,,10/12/16,Not Discovered Yet
52d659930a7fee4fa5dc4713c84bf95f,98 MORELAND ST SOMERVILLE MA,98 MORELAND ST,SOMERVILLE,,11/30/15,3
57bf407b0e13606beff134befa71e73d,98 PINE ST WESTON MA,98 PINE ST,WESTON,,5/8/15,3
8550c94c7491243598026f2da68094ad,98 PLEASANT ST NEWBURYPORT MA,98 PLEASANT ST,NEWBURYPORT,,10/8/15,3
eae32fad1f0e557afe34d70feaa1bbaa,98 PLEASANTVIEW AVE WEYMOUTH MA,98 PLEASANTVIEW AVE,WEYMOUTH,,4/10/16,Not Discovered Yet
970cfcb47420f737db178cfc2e6e5dac,98 SEWALL AVE BROOKLINE MA,98 SEWALL AVE,BROOKLINE,,6/17/13,3
fbeebe91aee42d39d0dde49cfa6ad4a2,98 SUMMER ST NORTH BROOKFIELD MA,98 SUMMER ST,NORTH BROOKFIELD,,9/23/09,3
03b9e1f16385ae61ab93caa01c4f96be,98 WASHINGTON AVE REVERE MA,98 WASHINGTON AVE,REVERE,,6/9/15,3
9c8473d2f44802cf5be1ef20fac80232,98 WINDSOR AVE ACTON MA,98 WINDSOR AVE,ACTON,,9/4/14,3
d349c015db86533b1f10a65e5caeeb49,981 HANCOCK ST QUINCY MA,981 HANCOCK ST,QUINCY,,9/23/14,3
2d042f13c1f42e0b7b8dab8c59b94eca,983 HANCOCK ST QUINCY MA,983 HANCOCK ST,QUINCY,,12/10/08,3
69b3a949fe9647d1dcf2e02e6b4826df,986 MAIN ST LYNNFIELD MA,986 MAIN ST,LYNNFIELD,,10/26/10,3
df7fa87242c52bc3706ef4dda699c1c8,987 WORCESTER TPKE WELLESLEY MA,987 WORCESTER TPKE,WELLESLEY,,10/23/13,3
fa3a8e8c599493479877d283ca248a0b,988 MAIN ST LYNNFIELD MA,988 MAIN ST,LYNNFIELD,,8/18/14,3
5aaac763e0019e1caf6cf675b8799a44,99 ARMANDINE ST DORCHESTER MA,99 ARMANDINE ST,DORCHESTER,,6/15/16,Not Discovered Yet
68fb45ad7beaa030e161819d22d2a3b2,99 BRACKETT ST QUINCY MA,99 BRACKETT ST,QUINCY,,1/5/13,Missed 2
bfe708b450f460e25828a29e1fdb4382,99 CALL ST JAMAICA PLAIN MA,99 CALL ST,JAMAICA PLAIN,,12/18/10,3
55a76a0bacad660a969ce64d99c0b7c7,99 DAMON RD MEDFORD MA,99 DAMON RD,MEDFORD,,7/24/13,3
dc280edfbdae5f7902f0377a6a62dbcf,99 EDWARD RD WATERTOWN MA,99 EDWARD RD,WATERTOWN,,10/1/10,3
3839167314424fb47b83f9eb7fb3195a,99 ESMOND ST DORCHESTER MA,99 ESMOND ST,DORCHESTER,,5/20/04,3
1c01df9b27e9a0850e3ecb9ae41ef329,99 FLETCHER RD BEDFORD MA,99 FLETCHER RD,BEDFORD,,12/6/90,3
aacb7c24166da38d810cb1b1c9e5c721,99 FRANKLIN ST LYNN MA,99 FRANKLIN ST,LYNN,,5/9/14,3
a94851eca2295a6fba25a704bc6a6ff4,99 HICKORY RD LEOMINSTER MA,99 HICKORY RD,LEOMINSTER,,6/13/06,3
6333d45669df4f5febf31c3d594790fc,99 INDIAN RIDGE RD SUDBURY MA,99 INDIAN RIDGE RD,SUDBURY,,10/6/16,Not Discovered Yet
d9d9332332b3bd8cce3dbf2176e79ed1,99 JEROME ST MEDFORD MA,99 JEROME ST,MEDFORD,,8/18/01,3
