ID,COMPOUND ADDRESS,ADDRESS,TOWN,INTERSECTION,DATE REPAIRED,GRADE
caba43e78ce7d716e60536d81ed3e8a5,1 ADDUCI WAY HULL MA,1 ADDUCI WAY,HULL,,4/10/16,1
91155e5464702f52c08c85e017aea9d3,1 AINSLEY ST DORCHESTER MA,1 AINSLEY ST,DORCHESTER,,6/9/16,1
c5bfa9012b0d6b308e9fcdd07ca33f02,1 APRIL LN WESTON MA,1 APRIL LN,WESTON,,12/30/16,2A
bbb3fa1b5765125377f9742d6e0be67e,1 ATLANTIC AVE REVERE MA,1 ATLANTIC AVE,REVERE,,6/24/16,1
37dc5f427445f741f4f821b702bb4b05,1 BEACON ST BOSTON MA,1 BEACON ST,BOSTON,,8/31/16,1
e580e61baf0cecfae1a376b6d6a334cb,1 BERWICK RD MEDFORD MA,1 BERWICK RD,MEDFORD,,6/10/16,2A
8b432f191814c9b076c157d2d0b75537,1 BOW ST SALEM MA,1 BOW ST,SALEM,,10/10/16,1
997000a2ba4d359d4e180f34cf6c006c,1 BOW ST WELLESLEY MA,1 BOW ST,WELLESLEY,,7/14/16,1
17993e16604242972b61b3eef206cb97,1 BROOK RD QUINCY MA,1 BROOK RD,QUINCY,,3/22/16,2
c1bc965f318f5a72bca7c2a2e678b22a,1 CEDARDALE RD LYNN MA,1 CEDARDALE RD,LYNN,,3/17/16,2
b3d913748b2eabe7d331ff0ac3143b3f,1 CENTRE AVE DORCHESTER MA,1 CENTRE AVE,DORCHESTER,,8/24/16,2
13c77a706761677c3cf3076a1a266aa2,1 CHASE ST LYNN MA,1 CHASE ST,LYNN,,12/29/16,1
729421fa362949a24eadf330db511c53,1 CHELSEA TER EAST BOSTON MA,1 CHELSEA TER,EAST BOSTON,,9/6/16,1
c6d159073c6b07a73d12193c862e5276,1 CHURCH ST AYER MA,1 CHURCH ST,AYER,,9/8/16,3
2412cfa24e8eaa56bd670979ba012785,1 CRESCENT ST WELLESLEY MA,1 CRESCENT ST,WELLESLEY,,2/16/16,1
ba4b4d3053648da5117fff98decdf65f,1 DARTMOUTH ST PEABODY MA,1 DARTMOUTH ST,PEABODY,,12/14/16,2
9131de1728dfa9a8c9f68ecc61f4ef3c,1 E MAIN ST AYER MA,1 E MAIN ST,AYER,,10/20/16,2
f720ee5373c74bb5736a5f943bc403e0,1 ELIOT AVE BROOKLINE MA,1 ELIOT AVE,BROOKLINE,,3/18/16,2
a1730256bfb6e2f506b54d07a98aa964,1 HARTWELL RD BEDFORD MA,1 HARTWELL RD,BEDFORD,,3/21/16,1
b9b026070649fe031e83f677854af920,1 HARWICH ST SAUGUS MA,1 HARWICH ST,SAUGUS,,10/19/16,2
36946da47fdf69ad5b86355391739d6b,1 HAWTHORNE ST HINGHAM MA,1 HAWTHORNE ST,HINGHAM,,12/22/16,2
f847710315cc647345f6ccdc471511b6,1 HIGGINS ST ARLINGTON MA,1 HIGGINS ST,ARLINGTON,,10/19/16,1
2d138db4a5524a1995723244af04368d,1 HOLDEN ROW CHARLESTOWN MA,1 HOLDEN ROW,CHARLESTOWN,,4/23/16,1
80e497326c9d25684ba9aeecb3fd0bb3,1 HOLLY ST HINGHAM MA,1 HOLLY ST,HINGHAM,,1/29/16,1
80e497326c9d25684ba9aeecb3fd0bb3,1 HOLLY ST HINGHAM MA,1 HOLLY ST,HINGHAM,,1/29/16,1
5f1d166badf2135ff253cc302719b673,1 HOLLY ST HINGHAM MA,1 HOLLY ST,HINGHAM,,12/30/16,2
87256ca68b4d91fa0cc03b1340d7da0e,1 INWOOD DR READING MA,1 INWOOD DR,READING,,12/1/16,1
848a87cd15c6c2732b68685171ba4b32,1 KERNWOOD AVE BEVERLY MA,1 KERNWOOD AVE,BEVERLY,,5/26/16,1
4d357fe1009e629871a9542b5812640a,1 LAWRENCE ST EVERETT MA,1 LAWRENCE ST,EVERETT,,4/25/16,1
1c100e0ccdc4a553452c1083b0690ba5,1 MACON AVE HAVERHILL MA,1 MACON AVE,HAVERHILL,,1/25/16,1
76ebb6f5b4c4286deba3736930e50e79,1 MACON AVE HAVERHILL MA,1 MACON AVE,HAVERHILL,,2/4/16,1
53c0ec96e5b7b670c445774ec2f0a62d,1 MACON AVE HAVERHILL MA,1 MACON AVE,HAVERHILL,,2/19/16,1
9a82008c62e99e024249a4a1a07d22d4,1 MACON AVE HAVERHILL MA,1 MACON AVE,HAVERHILL,,4/5/16,2
fee7d0bd890fd0eea132eff1a3e99b39,1 MORRELL ST WEST ROXBURY MA,1 MORRELL ST,WEST ROXBURY,,4/14/16,2
c56f783ef62d99f3bd237fd994571ba3,1 MOSCOW ST QUINCY MA,1 MOSCOW ST,QUINCY,,8/26/16,2
f2bf2de3efe81e1fd380028bf787b91b,1 NASHUA ST BOSTON MA,1 NASHUA ST,BOSTON,,7/13/16,1
08e8a96caa24394addaa600f4f302cdb,1 NORTHFIELD RD PEABODY MA,1 NORTHFIELD RD,PEABODY,,3/18/16,1
db33fa1350a1b77239c6efc0ff2d0d08,1 PALFREY RD GLOUCESTER MA,1 PALFREY RD,GLOUCESTER,,8/16/16,2
cc18ecc8cc3fc7b6b33b280bf4027495,1 PLAIN ST CLINTON MA,1 PLAIN ST,CLINTON,,3/26/16,1
c15acd21ad8c6daed3a327a4ab9db541,1 PRESTON PL BEVERLY MA,1 PRESTON PL,BEVERLY,,6/15/16,1
25ccabe654d02fde6d49b4a817358da0,1 PUTNAM PL ROXBURY MA,1 PUTNAM PL,ROXBURY,,4/29/16,1
e0f1f797179bfcca34b8fa05b0e7ce76,1 QUAIL RIDGE RD MERRIMAC MA,1 QUAIL RIDGE RD,MERRIMAC,,11/10/16,1
8ff0740e652f63d44c5ec08f244874eb,1 RONAELE RD MEDFORD MA,1 RONAELE RD,MEDFORD,,5/13/16,2A
05105028bb90f43516ccfc7b0afd7d55,1 ROSE CIR PEABODY MA,1 ROSE CIR,PEABODY,,11/3/16,1
2b7f76119597ec4517f38912baa1723b,1 RUSSELL ST WALTHAM MA,1 RUSSELL ST,WALTHAM,,3/19/16,1
2d7037858dbce6d76f4cab4d1d197065,1 SALEM ST MALDEN MA,1 SALEM ST,MALDEN,,11/23/16,1
f31eb09d410200899cd57829fe127b5b,1 SANDY LN SALISBURY MA,1 SANDY LN,SALISBURY,,6/15/16,3
b510fc13db35f3ca787de7a67d674b83,1 SARAHS WAY PEABODY MA,1 SARAHS WAY,PEABODY,,9/6/16,1
4a09dbea95a18dc61e78d16129d15f97,1 SHERMAN RD BROOKLINE MA,1 SHERMAN RD,BROOKLINE,,9/7/16,1
dca145ba763b882fae86609751b2a02d,1 SOLAR AVE BRAINTREE MA,1 SOLAR AVE,BRAINTREE,,2/9/16,1
efe07a012200bdbbe633fb45ceb36869,1 TEMI RD PEABODY MA,1 TEMI RD,PEABODY,,6/27/16,3
bd4c38bc146e3d10701ac7211406bf7b,1 THOMPSON RD WEBSTER MA,1 THOMPSON RD,WEBSTER,,12/1/16,1
d1c7ae99b9db2a559b606533f9cff580,1 TREMONT PL SALEM MA,1 TREMONT PL,SALEM,,7/13/16,1
26ac660a9fcd53f14e15f99ecb4a500f,1 USHER RD MEDFORD MA,1 USHER RD,MEDFORD,,6/16/16,2
45641334f8735334932efe237e3e47fc,1 VICTOR DR AYER MA,1 VICTOR DR,AYER,,5/25/16,2
578191bccedf1e07579a921f5b47b53f,1 VINCENT AVE BELMONT MA,1 VINCENT AVE,BELMONT,,1/11/16,1
70a67f39e1366f527f6ef19142bd4e08,1 WAKEFIELD AVE SAUGUS MA,1 WAKEFIELD AVE,SAUGUS,,12/14/16,2
9cf7489415429c86cf6e8288a9b5f05c,1 WASHINGTON ST GROVELAND MA,1 WASHINGTON ST,GROVELAND,,8/16/16,2A
35746010a2b30a0076a2210843631f74,1 WEBSTER AVE EAST BOSTON MA,1 WEBSTER AVE,EAST BOSTON,,10/31/16,1
484a5f5005ead11c0190a209c8728a96,1 WILMINGTON AVE DORCHESTER MA,1 WILMINGTON AVE,DORCHESTER,,2/25/16,1
274aa32d7072045c75729a845202da78,1 WINSLOW RD BELMONT MA,1 WINSLOW RD,BELMONT,,1/29/16,1
2ac4826dad9ff986b4ed97ab60d05db6,1 WOODBINE RD WELLESLEY MA,1 WOODBINE RD,WELLESLEY,,12/23/16,2
173a9376be354008d0ab70e9a12dc8a3,10 BEACON ST AMESBURY MA,10 BEACON ST,AMESBURY,,12/22/16,2A
5d251cba9562402e26f0c53855e434b0,10 BEAUDRY TER LYNN MA,10 BEAUDRY TER,LYNN,,4/12/16,2
df7888b967bd0dd3e91ea8e8a7b704fa,10 BOYDEN AVE BEVERLY MA,10 BOYDEN AVE,BEVERLY,,7/7/16,2
59b9462b4dd1e5fb1fd4723b7ba0eff1,10 CATHERINE DR PEABODY MA,10 CATHERINE DR,PEABODY,,3/22/16,1
2da10061027c28f2adfb2eac1fc0c4a8,10 CATHERINE DR PEABODY MA,10 CATHERINE DR,PEABODY,,8/22/16,2
158296a022f6d30306d5ddbddf7daccd,10 COBBETT PL LYNN MA,10 COBBETT PL,LYNN,,4/22/16,1
897083dd616a6227d494464df3251cfe,10 COLLINS ST NEWBURYPORT MA,10 COLLINS ST,NEWBURYPORT,,4/18/16,1
cfeebff57104604e9bd725720a2308de,10 CONANT ST BEVERLY MA,10 CONANT ST,BEVERLY,,5/17/16,2
64155e85f828664c9b567f75a66325de,10 CRANE ST DANVERS MA,10 CRANE ST,DANVERS,,8/3/16,2
8abdc6052413ecc3a00d30769444d6ff,10 CUSHING ST NORTH BROOKFIELD MA,10 CUSHING ST,NORTH BROOKFIELD,,10/11/16,2
e8268c75445f61a1cf34a0986897cfc9,10 CYPRESS RD ARLINGTON MA,10 CYPRESS RD,ARLINGTON,,12/22/16,1
3dfa4768e0df051b9b55b3c16ba5d562,10 DANUBE ST DORCHESTER MA,10 DANUBE ST,DORCHESTER,,3/31/16,3
38ac2f957b4ed78b0d13e0073f083aed,10 DANUBE ST DORCHESTER MA,10 DANUBE ST,DORCHESTER,,8/22/16,2
fe4bce443d21d46022a2e316db3f7547,10 FARRAGUT AVE MEDFORD MA,10 FARRAGUT AVE,MEDFORD,,7/19/16,2
bbc4550a299a9dabc7f1cd3a320eb33e,10 FERNWOOD AVE LYNN MA,10 FERNWOOD AVE,LYNN,,5/12/16,2
fea25e757a92072d21b6223484e0b02b,10 FOX HILL RD NEWTON MA,10 FOX HILL RD,NEWTON,,11/2/16,1
bf16f46834ffb0ced350c37b0104d747,10 FRANCONIA ST DORCHESTER MA,10 FRANCONIA ST,DORCHESTER,,10/12/16,2
392548ae3fe7fce9a0819f8af0308caf,10 GARLAND RD LINCOLN MA,10 GARLAND RD,LINCOLN,,7/19/16,1
6df4dcb6e1d7aa60764912db13a0d8cd,10 GERALD RD MARBLEHEAD MA,10 GERALD RD,MARBLEHEAD,,4/21/16,1
afc9620e32260977abd1211d7566f86f,10 GERTRUDE ST WATERTOWN MA,10 GERTRUDE ST,WATERTOWN,,7/8/16,2
10f79ff2bea883be4d527eed8d4abc45,10 GORHAM ST ARLINGTON MA,10 GORHAM ST,ARLINGTON,,10/18/16,2
4d8bd70be72fabf8f6ea6c3ecf416716,10 GRAFTON ST SALEM MA,10 GRAFTON ST,SALEM,,10/12/16,1
2ad8fb07f1056bfbde6436b856afa04e,10 GRAY CLIFF RD NEWTON MA,10 GRAY CLIFF RD,NEWTON,,9/30/16,1
bcc8574327ef9bd9eae63c77da577242,10 GREYSTONE RD MARBLEHEAD MA,10 GREYSTONE RD,MARBLEHEAD,,4/13/16,3
f4f065082392d3ea0126562dfec39500,10 HANCOCK ST ARLINGTON MA,10 HANCOCK ST,ARLINGTON,,8/29/16,1
b0f0cef1e8440f5dfbaa43ce9d302555,10 HARRISON AVE PEABODY MA,10 HARRISON AVE,PEABODY,,5/16/16,1
481ef0a8a34632a3ae429eebf9a5c9ef,10 HEMLOCK LN BEDFORD MA,10 HEMLOCK LN,BEDFORD,,9/10/16,1
dc627754cced8771f4d468fb64756c33,10 HIGH ST AYER MA,10 HIGH ST,AYER,,10/14/16,2
644b50f6d913bdb82279a2ec76f3d5a9,10 JASPER ST BEVERLY MA,10 JASPER ST,BEVERLY,,6/20/16,2
45cd68486f07e05ba09f483c3743ec4b,10 KINGS RD LYNNFIELD MA,10 KINGS RD,LYNNFIELD,,2/12/16,1
1f23dd211d599ee25dfa85de8e89c375,10 LAKESIDE AVE QUINCY MA,10 LAKESIDE AVE,QUINCY,,11/7/16,1
81af0ee3cbd1a237eead4530ea0dd55a,10 LENNON RD ARLINGTON MA,10 LENNON RD,ARLINGTON,,1/13/16,1
2c0f30e92a0dacafcf54bcd41097d4c8,10 LEWIS ST MEDFORD MA,10 LEWIS ST,MEDFORD,,8/26/16,1
c784eb62ff25b0889cf46a2255ea567e,10 LEXINGTON ST STONEHAM MA,10 LEXINGTON ST,STONEHAM,,2/25/16,1
32e4d7e59c797e5f4db87e8bb4fb45cd,10 LLOYD ST WINCHESTER MA,10 LLOYD ST,WINCHESTER,,6/28/16,1
fb84e628a7fa60b6fb86ad927721d619,10 LOCKE RD NEWTON MA,10 LOCKE RD,NEWTON,,7/28/16,2
3d9edd4a92778ab9de9ca154214cfaf8,10 LOCKE RD NEWTON MA,10 LOCKE RD,NEWTON,,12/27/16,1
30ccec337cccb87cd890ddd97434a054,10 LOCKE RD NEWTON MA,10 LOCKE RD,NEWTON,,12/28/16,1
d25aac6f91ffee8f0ae2ce437b2f658a,10 LOWELL AVE WINCHESTER MA,10 LOWELL AVE,WINCHESTER,,10/27/16,1
ceb16694a1743daea320aa22ad0f2258,10 LOWELL AVE WINCHESTER MA,10 LOWELL AVE,WINCHESTER,,10/31/16,3
14c0c04a98169a14fbb620c5fc5949ae,10 LOWELL ST PEABODY MA,10 LOWELL ST,PEABODY,,4/5/16,1
a1503ab622bb10869c21cd65d211766c,10 MEAD RD ARLINGTON MA,10 MEAD RD,ARLINGTON,,9/8/16,2
88755e30de2ff8e194a927429fa0f61c,10 OLD FARM RD WAYLAND MA,10 OLD FARM RD,WAYLAND,,9/3/16,1
a2399ed2dcc03c098252cf53cb83ada5,10 OLD FARM RD WAYLAND MA,10 OLD FARM RD,WAYLAND,,9/23/16,1
59784dffc2bb12a79d7a4b0e5038d18a,10 PARK ST GROVELAND MA,10 PARK ST,GROVELAND,,2/18/16,2
ac5846a1e2398fc5bdfd706c6223ad78,10 PEARL ST AYER MA,10 PEARL ST,AYER,,9/1/16,1
8f826aa5cac5617fec9d1a268aa8613b,10 PERCIVAL ST DORCHESTER MA,10 PERCIVAL ST,DORCHESTER,,6/15/16,1
b8a81b1d0e651242377bb143c329b887,10 PIEDMONT ST LYNN MA,10 PIEDMONT ST,LYNN,,5/11/16,2
a7babf504d41743fbe0f132b5e45c334,10 PIGEON HILL RD WESTON MA,10 PIGEON HILL RD,WESTON,,2/2/16,1
5dd8bd3a550168313b161c534c7dcf18,10 PIGEON HILL RD WESTON MA,10 PIGEON HILL RD,WESTON,,12/13/16,1
8c657ad591f455a42d8f9ba14eea63e9,10 PILGRIM RD QUINCY MA,10 PILGRIM RD,QUINCY,,5/11/16,2
714fe0ab6d7a4751023d020ccd69dced,10 PINE ST MANCHESTER MA,10 PINE ST,MANCHESTER,,4/12/16,1
3a3eb7d61178206544f6fe8d26c6a7ec,10 PINE ST MANCHESTER MA,10 PINE ST,MANCHESTER,,5/12/16,1
84c4a5816a331191ab7311fc1eee7215,10 PLAINFIELD ST JAMAICA PLAIN MA,10 PLAINFIELD ST,JAMAICA PLAIN,,3/10/16,2A
7eae5dcebe36de63185907e4644e7bfd,10 POCAHONTAS WAY LYNNFIELD MA,10 POCAHONTAS WAY,LYNNFIELD,,5/11/16,1
90c29f720eb757a3658572fa293c1ac9,10 POND ST WHITMAN MA,10 POND ST,WHITMAN,,2/17/16,1
9606de91fa12f83390b455b75ec3e9c2,10 POWDER HOUSE TER MEDFORD MA,10 POWDER HOUSE TER,MEDFORD,,9/7/16,1
2d7ea613c2d7c72e534b8863630e30ee,10 RAILROAD ST ABINGTON MA,10 RAILROAD ST,ABINGTON,,5/18/16,1
67fc6bf60ab71859e1480c4e9bf88648,10 REVERE AVE LYNN MA,10 REVERE AVE,LYNN,,2/22/16,2A
fc1573947f6664718aa47cdffcbb8f20,10 ROSSETER ST DORCHESTER MA,10 ROSSETER ST,DORCHESTER,,7/26/16,2
423032c0813a215aaedba1e1ee9fa28e,10 SHERWOOD RD HINGHAM MA,10 SHERWOOD RD,HINGHAM,,4/29/16,1
41b93acee6fc6f79c39e6890d6bee6a5,10 STILES DR PEABODY MA,10 STILES DR,PEABODY,,11/23/16,2
0c631d2b8dc393da3936a52bca3bffdf,10 TREMONT ST BOSTON MA,10 TREMONT ST,BOSTON,,11/4/16,1
504814b781418e0c5b60e1613edf72e8,10 VALLEY BEACH AVE HULL MA,10 VALLEY BEACH AVE,HULL,,9/29/16,1
7554f043c194a63524067862501acc0d,10 VARNEY ST SALEM MA,10 VARNEY ST,SALEM,,8/26/16,1
1ba4f4bb93f526491daaa60cd6e5089f,10 VILLAGE RD MIDDLETON MA,10 VILLAGE RD,MIDDLETON,,4/8/16,1
01f92abc847f4e14a09e2d60e807827d,10 WALES ST DORCHESTER MA,10 WALES ST,DORCHESTER,,5/18/16,1
3eda0f82587960aa065e2ca8cb4ce1f6,10 WIGGLESWORTH ST ROXBURY MA,10 WIGGLESWORTH ST,ROXBURY,,10/5/16,2
a0f06c155d5bb1aa9ba93dddb133a7a3,10 WINTHROP RD WELLESLEY MA,10 WINTHROP RD,WELLESLEY,,7/28/16,2
d638dbd2c8b8a993b7832ea33a89755e,10 WINTON ST ROSLINDALE MA,10 WINTON ST,ROSLINDALE,,8/20/16,1
9641a00595d555aa30e46dc3b206774c,100 BRIDGE ST BEVERLY MA,100 BRIDGE ST,BEVERLY,,7/25/16,1
6b46e2a9a8242ceaaffbfeafca012b1c,100 BRIGHT ST WALTHAM MA,100 BRIGHT ST,WALTHAM,,10/11/16,1
acb3db32580803443787d75724978710,100 ESSEX AVE GLOUCESTER MA,100 ESSEX AVE,GLOUCESTER,,12/30/16,1
b5144b4040dccde3a8ffc8a01290352e,100 ESTY FARM RD NEWTON MA,100 ESTY FARM RD,NEWTON,,5/9/16,1
7fd4ca42e4ab546a881f24d2b0112260,100 HILLSIDE RD WATERTOWN MA,100 HILLSIDE RD,WATERTOWN,,9/9/16,2A
404602274c43488a80c8b711a1a02972,100 INDEPENDENCE WAY DANVERS MA,100 INDEPENDENCE WAY,DANVERS,,7/18/16,1
a1075cb29d7f8c91abbf89230109f43d,100 MAPLE ST ROXBURY MA,100 MAPLE ST,ROXBURY,,12/23/16,1
ea20a18497e312fb425920faf865c440,100 MESSINA DR BRAINTREE MA,100 MESSINA DR,BRAINTREE,,4/19/16,1
a0054718e1d7a3dece5ff3e6e66141dc,100 MORRISSEY BLVD DORCHESTER MA,100 MORRISSEY BLVD,DORCHESTER,,9/22/16,1
fb172e418710be556aefd989108f59e9,100 MORRISSEY BLVD DORCHESTER MA,100 MORRISSEY BLVD,DORCHESTER,,12/27/16,1
8ee34b4b53311ec550b86fdf9936eda2,100 NORFOLK ST DORCHESTER MA,100 NORFOLK ST,DORCHESTER,,11/18/16,2
b83a2016b61fb6981e8f1a855a45b767,100 NORFOLK ST DORCHESTER MA,100 NORFOLK ST,DORCHESTER,,2/2/16,1
53fe1b7ae01bbbd08a8cfed59b5c304a,100 RIVERSIDE AVE MEDFORD MA,100 RIVERSIDE AVE,MEDFORD,,7/27/16,1
299fe9e5b84b7b28ede760fd695aaec9,100 SAINT ANDREW RD EAST BOSTON MA,100 SAINT ANDREW RD,EAST BOSTON,,8/16/16,3
45c329973b2ea83d803a4986c1ada357,100 TALMOUTH AVE HAVERHILL MA,100 TALMOUTH AVE,HAVERHILL,,5/10/16,1
a4b3ce05e258ece85f485241e239a359,100 TRAIN ST DORCHESTER MA,100 TRAIN ST,DORCHESTER,,10/13/16,1
72b7cff591f41e28ed1619d0c47c386f,100 VILLAGE ST MARBLEHEAD MA,100 VILLAGE ST,MARBLEHEAD,,7/21/16,3
9bbb287aa90565140a12b9895201d06f,100 WESTCHESTER RD JAMAICA PLAIN MA,100 WESTCHESTER RD,JAMAICA PLAIN,,10/10/16,1
912ed559ab5553b2ba868942e0c6af0c,100 WEYMOUTH ST ROCKLAND MA,100 WEYMOUTH ST,ROCKLAND,,2/10/16,1
a3840ef164f8f78d27be1aac71a8d475,100 WHITCOMB AVE JAMAICA PLAIN MA,100 WHITCOMB AVE,JAMAICA PLAIN,,9/27/16,2
b4bf58e5c84c9a90b965fd04bfcbba4b,101 ABIGAIL ADAMS CIR WEYMOUTH MA,101 ABIGAIL ADAMS CIR,WEYMOUTH,,9/9/16,2
3ecb924a494a31dbcfa0b564a3d685f4,101 BOXMILL RD BOXBOROUGH MA,101 BOXMILL RD,BOXBOROUGH,,10/15/16,1
ecd867e113934bc121a6788b2318e6de,101 DERBY ST HINGHAM MA,101 DERBY ST,HINGHAM,,2/12/16,1
f6f7ee29bb1244b4d8eb9c7b0d5ed122,101 EDGEWATER DR WAKEFIELD MA,101 EDGEWATER DR,WAKEFIELD,,10/9/16,1
086415fc2f9cad19742d058115fbc9a5,101 ELM ST WALTHAM MA,101 ELM ST,WALTHAM,,11/22/16,2
6750d6465e8822acb668165b94f9d9bf,101 FAIROAKS LN COHASSET MA,101 FAIROAKS LN,COHASSET,,4/21/16,1
217d3a6edb67d9d7410e9610d618122a,101 FELLS AVE MEDFORD MA,101 FELLS AVE,MEDFORD,,12/13/16,1
cb89715a2624024e60e2f892e2e33ca9,101 GERARD ST ROXBURY MA,101 GERARD ST,ROXBURY,,2/24/16,1
50fb800a307efc36fb6ae59bdd207a36,101 HOLLINGSWORTH ST DORCHESTER MA,101 HOLLINGSWORTH ST,DORCHESTER,,9/24/16,2
6022d33480bc4328788163f0e389b353,101 LONDON ST EAST BOSTON MA,101 LONDON ST,EAST BOSTON,,6/27/16,1
3a115f518c9c295bed012312aa36392f,101 LYNNFIELD ST LYNN MA,101 LYNNFIELD ST,LYNN,,8/16/16,2
fd5d6eee7ab2990e0b2812ea4d61a241,101 MEDFORD ST MEDFORD MA,101 MEDFORD ST,MEDFORD,,7/11/16,1
443acf5bf8955dff78c8f7314b48b135,101 MONTCLAIR AVE WEST ROXBURY MA,101 MONTCLAIR AVE,WEST ROXBURY,,2/4/16,1
29e1f5bb8527745264accc1071c3e495,101 NEPONSET AVE ROSLINDALE MA,101 NEPONSET AVE,ROSLINDALE,,6/21/16,2A
0078428d41e050a5283a5c92299eb1c9,101 PINE ST MANCHESTER MA,101 PINE ST,MANCHESTER,,12/5/16,1
955af4c0f0e83df9641bf80d4c6bb1a8,101 PINE ST WOBURN MA,101 PINE ST,WOBURN,,10/13/16,2A
81fee6992e6ea3f57caa2e53c06966ad,101 QUINCY SHORE DR QUINCY MA,101 QUINCY SHORE DR,QUINCY,,7/6/16,1
d0f4622d5d9db4c58d45ed8a434d4a10,101 REGIS RD BRAINTREE MA,101 REGIS RD,BRAINTREE,,10/10/16,2
a28dbc70a8e37cfc4aa00ac524d3bbfb,101 RIVERSIDE AVE MEDFORD MA,101 RIVERSIDE AVE,MEDFORD,,1/28/16,1
84a2641b9513ab652119d5fc432a7987,101 RIVERSIDE AVE MEDFORD MA,101 RIVERSIDE AVE,MEDFORD,,5/18/16,1
d76e7b71c469df96b3072cbb4f4bd1b2,101 VERNON ST NEWTON MA,101 VERNON ST,NEWTON,,6/1/16,1
aa629933655ebf291a47c5446e233a0c,101 WASHINGTON ST SOMERVILLE MA,101 WASHINGTON ST,SOMERVILLE,,5/24/16,2
b19bc23515833bb8b4b2439357edbdf4,101 WILMINGTON RD BURLINGTON MA,101 WILMINGTON RD,BURLINGTON,,6/2/16,3
870fb615126bc48816dd233302ff35cf,102 BELLEVUE RD SWAMPSCOTT MA,102 BELLEVUE RD,SWAMPSCOTT,,1/11/16,1
54bdd82b304542ff0cdaa4d9c95bda98,102 COOLEDGE ST REVERE MA,102 COOLEDGE ST,REVERE,,8/2/16,1
74e98ffed46802e18efb574508067ff7,102 GLEZEN LN WAYLAND MA,102 GLEZEN LN,WAYLAND,,4/8/16,1
a395b2413a44da521039e928d5f968a1,102 HALE ST BEVERLY MA,102 HALE ST,BEVERLY,,8/13/16,1
ba1e3faa92f6559b642853329ca65b4b,102 MORELAND ST ROXBURY MA,102 MORELAND ST,ROXBURY,,6/15/16,1
406366ef616be5192477076a16d71e9b,102 OCEAN AVE MARBLEHEAD MA,102 OCEAN AVE,MARBLEHEAD,,6/25/16,1
0cf96c7d0de4d5c2c58ee71e28276acf,102 ROBERTS ST QUINCY MA,102 ROBERTS ST,QUINCY,,10/6/16,1
a842cd08ae69e134164945b4c93c45ed,102 SALEM ST MALDEN MA,102 SALEM ST,MALDEN,,12/18/16,1
5b44045f8cdaf970302447d286bf5c1b,102 STRATFORD RD MELROSE MA,102 STRATFORD RD,MELROSE,,11/15/16,2
34b022b58f085582a05671e18bef3d6e,102 TUCKERS LN HINGHAM MA,102 TUCKERS LN,HINGHAM,,2/1/16,1
9be1abb23c8e8d4bd00a8885e621bf90,102 WILLIAMS ST CHELSEA MA,102 WILLIAMS ST,CHELSEA,,7/14/16,1
2eaa3d452bd210d8c89fc36d342a526d,1020 SOUTHERN AR QUINCY MA,1020 SOUTHERN AR,QUINCY,,2/4/16,1
8a026778ef9e56d7653d95a4a24afca9,1020 SOUTHERN AR QUINCY MA,1020 SOUTHERN AR,QUINCY,,2/2/16,1
01a815feeee1e3d9a5ac92047651f42e,1020 SOUTHERN AR QUINCY MA,1020 SOUTHERN AR,QUINCY,,3/1/16,1
9f4027facfa96efb456dadf1d50a8c8b,1021 TREMONT ST ROXBURY MA,1021 TREMONT ST,ROXBURY,,6/6/16,1
c700b40ac84c852764e29931280747b8,1026 BLUE HILL AVE DORCHESTER MA,1026 BLUE HILL AVE,DORCHESTER,,4/25/16,1
2ed08a45be519f83701e4cb637662a00,103 BRIGHT RD BELMONT MA,103 BRIGHT RD,BELMONT,,12/14/16,2
7818d60b7d77fb10eac1e3daada021f4,103 CYPRESS ST NEWTON MA,103 CYPRESS ST,NEWTON,,12/9/16,2
b5cf35e93000500df8322bd1dec5e3a4,103 ELLIS CIR WEYMOUTH MA,103 ELLIS CIR,WEYMOUTH,,1/5/16,2
f65031858d88bbc5df23015b7540aee1,103 EVANS ST DORCHESTER MA,103 EVANS ST,DORCHESTER,,8/1/16,2A
2d6eb7d12cf88da9e2964212e08f0471,103 GARLAND ST EVERETT MA,103 GARLAND ST,EVERETT,,3/25/16,1
89a4527afa0005753c0759e494465e18,103 GROVE ST CLINTON MA,103 GROVE ST,CLINTON,,8/26/16,1
84995d8e5fe4c1bc57f355b0fb866b7a,103 HARVARD AVE MEDFORD MA,103 HARVARD AVE,MEDFORD,,4/29/16,1
933753a8e48d0233120f7e208d11ef7f,103 IRVING ST WATERTOWN MA,103 IRVING ST,WATERTOWN,,12/20/16,2
dbe2e1263d70ae689b936011cbf18642,103 NEPONSET AVE ROSLINDALE MA,103 NEPONSET AVE,ROSLINDALE,,10/17/16,1
812e72216c7b00f55dc0a10c9c571c0a,103 S WILLIAMS ST HAVERHILL MA,103 S WILLIAMS ST,HAVERHILL,,3/31/16,2
c972a958aa06768fc67c5de98c3cb176,103 WASHINGTON ST SALEM MA,103 WASHINGTON ST,SALEM,,9/28/16,1
05181f894e328fd72918f898e0799f5e,103 WASHINGTON ST WEYMOUTH MA,103 WASHINGTON ST,WEYMOUTH,,10/4/16,2A
935bbf1762344a2bebb0b1d11a48f3de,103 WHEATLAND AV DORCHESTER MA,103 WHEATLAND AV,DORCHESTER,,9/15/16,2A
