Leak #,Reported Address,Cross street,Town,Reported Date,15-SQ-05 Class,16-SQ-05 Class,17-SQ-05 Class,Note,State
7323684,39 QUINCY AVE,,BRAINTREE,2/23/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7323686,39 QUINCY AVE,,BRAINTREE,2/23/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1713698,39 QUINCY AVE,,QUINCY,8/5/14,3,3,3,,MA
326301,39 RICHIE RD,,QUINCY,8/10/09,3,3,3,,MA
222441,39 SOHIER RD,,BEVERLY,9/27/01,3,3,3,,MA
4116074,39 THORNTON ST,,ROXBURY,5/15/15,Not Discovered Yet,3,3,,MA
312743,39 VERNON ST,,WOBURN,7/31/08,3,3,3,,MA
7325077,39 WARDSON CIR,,ROCKLAND,9/12/14,Missed 2,Missed 2,3,,MA
301130,39 WARREN ST,,MELROSE,5/25/07,3,3,3,,MA
345663,39 WAYLAND HILLS RD,,WAYLAND,4/5/11,3,3,3,,MA
7039288,39 WESTERN AVE,,GLOUCESTER,10/22/15,Not Discovered Yet,3,3,,MA
323105,39 WOLLASTON AVE,,QUINCY,5/28/09,3,3,3,,MA
1041261,39 WOODSIDE LN,,ARLINGTON,11/2/12,3,3,3,,MA
329219,390 COMMONWEALTH AVE,,BOSTON,12/29/09,3,3,3,,MA
7327071,390 FRONT ST,,WEYMOUTH,6/17/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7328788,390 NORTH AVE,,ROCKLAND,8/30/16,Not Discovered Yet,Not Discovered Yet,3,,MA
3532392,390 SUMNER ST,,EAST BOSTON,3/27/15,Not Discovered Yet,3,3,,MA
337067,3904 WASHINGTON ST,,ROSLINDALE,7/14/10,3,3,3,,MA
7326634,391 BOYLSTON ST,,BROOKLINE,6/16/16,Not Discovered Yet,Not Discovered Yet,2,,MA
7324837,391 HIGH ST,,MEDFORD,4/19/16,Not Discovered Yet,Not Discovered Yet,3,,MA
993087,391 OLD CONNECTICUT PATH,,WAYLAND,9/7/12,3,3,3,,MA
940953,391 WORCESTER TPKE,,WELLESLEY,7/24/12,3,3,3,,MA
7329553,3911 WASHINGTON ST,,ROSLINDALE,10/4/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1756004,392 BEDFORD ST,,WHITMAN,9/16/14,3,3,3,,MA
1775191,392 W ROXBURY PKY,,WEST ROXBURY,9/10/14,3,3,3,,MA
346743,3928 WASHINGTON ST,,ROSLINDALE,5/12/11,3,3,3,,MA
1739906,393 ADAMS ST,,QUINCY,8/29/14,3,3,3,,MA
933445,393 FANEUIL ST,,BRIGHTON,7/11/12,3,3,3,,MA
1709992,393 SUMMER ST,,LYNNFIELD,7/30/14,3,3,3,,MA
5201324,3936 WASHINGTON ST,,ROSLINDALE,8/5/15,Not Discovered Yet,2,3,,MA
239601,395 BOYLSTON ST,,BOSTON,12/3/02,3,3,3,,MA
347942,395 CENTRE ST,,JAMAICA PLAIN,6/22/11,3,3,3,,MA
7326648,395 LEXINGTON ST,,NEWTON,6/1/16,Not Discovered Yet,Not Discovered Yet,3,,MA
312416,395 RIVER ST,,HAVERHILL,7/10/08,3,3,3,,MA
7322740,395 WINTHROP ST,,WINTHROP,1/8/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1289745,396 PURITAN RD,,SWAMPSCOTT,7/19/13,3,3,3,,MA
284039,396 THOREAU ST,,CONCORD,12/31/05,3,3,3,,MA
127119,396 WASHINGTON ST,,WEYMOUTH,8/6/98,3,3,3,,MA
337068,3960 WASHINGTON ST,,ROSLINDALE,7/14/10,3,3,3,,MA
313263,398 E 8TH ST,,SOUTH BOSTON,8/7/08,3,3,3,,MA
318855,398 HILLDALE AVE,,HAVERHILL,2/12/09,3,3,3,,MA
1697432,3980 WASHINGTON ST,,ROSLINDALE,7/8/14,3,3,3,,MA
7323617,399 EDGEMERE RD,,LYNNFIELD,2/19/16,Not Discovered Yet,Not Discovered Yet,3,,MA
339141,399 ORCHARD ST,,WATERTOWN,10/20/10,3,3,3,,MA
251848,399 POND ST,,BRAINTREE,10/1/03,3,3,3,,MA
337070,3990 WASHINGTON ST,,ROSLINDALE,7/14/10,3,3,3,,MA
310927,4 ADANAC RD,,MILTON,5/13/08,3,3,3,,MA
1652323,4 APPLETON ST,,ARLINGTON,5/28/14,3,3,3,,MA
312047,4 AUGUSTA RD,,MILTON,7/7/08,3,3,3,,MA
338981,4 AXDELL RD,,SUDBURY,10/31/10,3,3,3,,MA
1290002,4 BANKS RD,,SWAMPSCOTT,7/22/13,3,3,3,,MA
7326480,4 BERKELEY AVE,,BEVERLY,5/16/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1670494,4 BIRCH ST,,PEABODY,6/18/14,3,3,3,,MA
3094674,4 BIRCHCREST ST,,BURLINGTON,2/28/15,Not Discovered Yet,3,3,,MA
7325843,4 BLACK OAK RD,,WESTON,9/3/15,Not Discovered Yet,Missed 2,3,,MA
219350,4 BOWDOIN AV,,DORCHESTER,7/19/01,3,3,3,,MA
4497694,4 BRADFORD RD,,WATERTOWN,5/18/15,Not Discovered Yet,3,3,,MA
7327960,4 BRAMAN ST,,DANVERS,8/1/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7327985,4 CENTRAL ST,,LEOMINSTER,7/29/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1668712,4 CHEEVER ST,,HAVERHILL,6/4/14,3,3,3,,MA
287402,4 CHRISTIANSON CIR,,ABINGTON,4/20/06,3,3,3,,MA
999840,4 CLAIRMONT ST,,LYNN,9/13/12,3,3,3,,MA
7330801,4 CRAGMORE RD,,NEWTON,12/9/16,Not Discovered Yet,Not Discovered Yet,2,,MA
7330041,4 DARTMOUTH RD,,BURLINGTON,11/2/16,Not Discovered Yet,Not Discovered Yet,3,,MA
292020,4 DUGGAN RD,,ACTON,6/27/06,3,3,3,,MA
4989341,4 ELLERTON RD,,QUINCY,7/22/15,Not Discovered Yet,3,3,,MA
4614710,4 EMERSON AVE,,PEABODY,5/18/15,Not Discovered Yet,3,3,,MA
7325369,4 EVERETT ST,,BEVERLY,4/29/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1710067,4 FOREST HILL AVE,,LYNNFIELD,8/1/14,3,3,3,,MA
1517709,4 GARDEN PKY,,NORWOOD,12/29/13,3,3,3,,MA
321189,4 GARRISON ST,,NEWTON,1/27/09,3,3,3,,MA
1337088,4 GAY ST,,NEWTON,8/20/13,3,3,3,,MA
326694,4 GEORGIA DR,,BURLINGTON,9/19/09,3,3,3,,MA
959887,4 GLENFELD E,,WESTON,8/6/12,3,3,3,,MA
5217844,4 GRANNISON RD,,WESTON,8/4/15,Not Discovered Yet,3,3,,MA
304863,4 GREEN ST,,NEWTON,8/14/07,3,3,3,,MA
5593534,4 GREENWOOD RD,,ARLINGTON,8/24/15,Not Discovered Yet,3,3,,MA
1342948,4 HARDING RD,,MELROSE,9/11/13,3,3,3,,MA
325697,4 HAZELWOOD ST,,MALDEN,8/18/09,3,3,3,,MA
7325893,4 HICKORY HILL RD,,MANCHESTER,5/20/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1311740,4 HILL RD,,WALTHAM,8/13/13,3,3,3,,MA
319183,4 HILLSIDE RD,,GLOUCESTER,2/19/09,3,3,3,,MA
4498112,4 INGERSOLL RD,,WELLESLEY,6/11/15,Not Discovered Yet,3,3,,MA
1723725,4 INTERVALE AVE,,MEDFORD,8/14/14,3,3,3,,MA
304745,4 JANET RD,,NEWTON,8/23/07,3,3,3,,MA
335643,4 JOHN ST,,DANVERS,7/23/10,3,3,3,,MA
316026,4 KEYES ST,,WARREN,11/21/08,3,3,3,,MA
1332497,4 KIMBALL DR,,STONEHAM,9/5/13,3,3,3,,MA
7328479,4 KING ST,,SWAMPSCOTT,8/10/16,Not Discovered Yet,Not Discovered Yet,3,,MA
3705135,4 KINGMAN RD,,ACTON,9/4/14,Missed,3,3,,MA
4011749,4 LAKE AVE,,PEABODY,5/4/15,Not Discovered Yet,3,3,,MA
293304,4 LAWN AV,,QUINCY,10/4/06,3,3,3,,MA
1682117,4 LEDGEWOOD CIR,,MANCHESTER,6/23/14,3,3,3,,MA
7322013,4 LEICESTER RD,,BELMONT,12/7/15,Not Discovered Yet,3,3,,MA
348236,4 LEXINGTON DR,,BEVERLY,6/17/11,3,3,3,,MA
1311892,4 LITTLES POINT LN,,SWAMPSCOTT,8/1/13,3,3,3,,MA
7326791,4 LOCUST ST,,BEVERLY,6/17/16,Not Discovered Yet,Not Discovered Yet,3,,MA
4011785,4 LOUIS RD,,PEABODY,5/4/15,Not Discovered Yet,3,3,,MA
4317074,4 MAPLE ST,,PEABODY,5/28/15,Not Discovered Yet,3,3,,MA
7325494,4 MARLBORO ST,,NEWTON,4/21/16,Not Discovered Yet,Not Discovered Yet,3,,MA
129221,4 MEADOWBROOK RD,,LINCOLN,9/28/98,3,3,3,,MA
1671302,4 MOON RD,,LYNN,6/24/14,3,3,3,,MA
1865694,4 N HILL DR,,LYNNFIELD,7/10/14,3,3,3,,MA
1392988,4 OAKWOOD RD,,ACTON,7/12/12,3,3,3,,MA
882118,4 PARKMAN RD,,READING,5/24/12,3,3,3,,MA
278503,4 PARLIAMENT LN,,WOBURN,8/22/05,3,3,3,,MA
6784450,4 PATRIOTS LANDING,,GEORGETOWN,10/11/15,Not Discovered Yet,3,3,,MA
7325806,4 PEMBROKE ST,,NEWTON,4/22/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7327581,4 PERLEY LN,,BOXFORD,7/8/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7327802,4 PERLEY LN,,BOXFORD,7/8/16,Not Discovered Yet,Not Discovered Yet,3,,MA
220341,4 PINE ST,,ABINGTON,8/15/01,3,3,3,,MA
7322664,4 PINE ST,,ARLINGTON,12/28/15,Not Discovered Yet,Missed 2,3,,MA
7327067,4 PINECREST RD,,BRAINTREE,6/17/16,Not Discovered Yet,Not Discovered Yet,3,,MA
5501058,4 PLEASANT ST,,WENHAM,8/25/15,Not Discovered Yet,3,3,,MA
7321735,4 PLUMMER SPRING RD,,NEWBURYPORT,11/28/15,Not Discovered Yet,3,3,,MA
1865750,4 POWDER HILL RD,,LYNNFIELD,7/10/14,3,3,3,,MA
4524628,4 PROUTY RD,,BURLINGTON,6/12/15,Not Discovered Yet,3,3,,MA
349202,4 PUTNAM ST,,SAUGUS,7/20/11,3,3,3,,MA
348466,4 RALPH RD,,DANVERS,7/5/11,3,3,3,,MA
2822726,4 RICE RD,,WAYLAND,9/18/14,3,3,3,,MA
323675,4 ROBERT ST,,BURLINGTON,6/17/09,3,3,3,,MA
195272,4 ROBIN RD,,WESTON,8/4/00,3,3,3,,MA
1012503,4 ROSS RD,,BELMONT,9/24/12,3,3,3,,MA
264900,4 SAINT MARY AVE,,DUDLEY,8/23/04,3,3,3,,MA
314236,4 SAINT MARYS RD,,MILTON,7/18/08,3,3,3,,MA
299848,4 SQUIRREL HILL RD,,WAYLAND,4/20/07,3,3,3,,MA
347443,4 STRATHAM RD,,LEXINGTON,5/27/11,3,3,3,,MA
982179,4 SUMMER ST,,HAVERHILL,8/31/12,3,3,3,,MA
2719669,4 SUNSET RD,,BEDFORD,1/13/15,3,3,3,,MA
337534,4 SURREY RD,,WOBURN,9/21/10,3,3,3,,MA
199047,4 SUSAN DR,,SAUGUS,9/22/00,3,3,3,,MA
7326829,4 SYLVAN RD,,BEVERLY,6/21/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7324662,4 UPLAND RD,,BROOKLINE,3/30/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1741934,4 WAVERLY ST,,STONEHAM,8/26/14,3,3,3,,MA
348758,4 WAYLAND HILLS RD,,WAYLAND,6/24/11,3,3,3,,MA
298178,4 WINDSOR TER,,WALTHAM,2/20/07,3,3,3,,MA
215873,4&6 LINCOLN ST,,BROOKFIELD,4/26/01,3,3,3,,MA
108257,40 ARTWILL ST,,MILTON,10/7/96,3,3,3,,MA
261408,40 ASPINWALL RD,,DORCHESTER,5/27/04,3,3,3,,MA
230583,40 AUBURN ST,,READING,5/22/02,3,3,3,,MA
7330638,40 AUGUSTUS RD,,WALTHAM,11/19/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1685965,40 AUGUSTUS ST,,REVERE,7/8/14,3,3,3,,MA
345998,40 BACON ST,,WALTHAM,4/26/11,3,3,3,,MA
253883,40 BAXTER ST,,QUINCY,11/25/03,3,3,3,,MA
324584,40 BEEBE RD,,QUINCY,7/15/09,3,3,3,,MA
301493,40 BEECHWOOD ST,,COHASSET,5/29/07,3,3,3,,MA
1158586,40 BRADLEY RD,,WEYMOUTH,2/25/13,3,3,3,,MA
7321609,40 BROADWAY,,SOMERVILLE,11/23/15,Not Discovered Yet,3,3,,MA
286469,40 BROOKINGS ST,,MEDFORD,3/17/06,3,3,3,,MA
4803273,40 CATHERINE DR,,PEABODY,7/7/15,Not Discovered Yet,3,3,,MA
338001,40 CEDRUS AVE,,ROSLINDALE,8/16/10,3,3,3,,MA
303110,40 CENTRAL TER,,NEWTON,7/3/07,3,3,3,,MA
93412,40 COMMONWEALTH RD,,WAYLAND,7/25/94,3,3,3,,MA
7326299,40 CONANT ST,,DANVERS,5/27/16,Not Discovered Yet,Not Discovered Yet,3,,MA
348163,40 COOLIDGE AVE,,LEXINGTON,6/22/11,3,3,3,,MA
7329943,40 COOLIDGE RD,,CONCORD,10/7/16,Not Discovered Yet,Not Discovered Yet,3,,MA
248047,40 CRAWFORD ST,,ROXBURY,7/3/03,3,3,3,,MA
1395870,40 DEE RD,,QUINCY,9/11/13,3,3,3,,MA
7328274,40 EAST ST,,WEYMOUTH,8/15/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1697662,40 EDGEMERE RD,,LYNNFIELD,7/18/14,3,3,3,,MA
888419,40 EMERALD ST,,MALDEN,5/25/12,3,3,3,,MA
279276,40 GRAND ST,,READING,9/9/05,3,3,3,,MA
1499725,40 GREENLEAF ST,,QUINCY,1/12/14,3,3,3,,MA
304906,40 GUILD ST,,ROXBURY,9/20/07,3,3,3,,MA
1755448,40 HIGHLAND PL,,WEYMOUTH,9/18/14,3,3,3,,MA
7331103,40 HILLCREST ST,,WEST ROXBURY,10/12/16,Not Discovered Yet,Not Discovered Yet,3,,MA
323369,40 HOLBORN ST,,ROXBURY,6/5/09,3,3,3,,MA
2825780,40 INDIAN HILL RD,,WESTON,3/19/14,3,3,3,,MA
1380905,40 LAWRENCE AVE,,LEOMINSTER,3/10/09,3,3,3,,MA
1682135,40 MASCONOMO ST,,MANCHESTER,6/23/14,3,3,3,,MA
7328332,40 MASSASOIT AVE,,SUDBURY,8/16/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7321921,40 MEMORIAL RD,,SOMERVILLE,11/25/15,Not Discovered Yet,3,3,,MA
5187497,40 MIDDLESEX ST,,HAVERHILL,7/22/15,Not Discovered Yet,3,3,,MA
270357,40 MOORE RD,,SUDBURY,3/17/04,3,3,3,,MA
5092530,40 NANCY AVE,,PEABODY,8/3/15,Not Discovered Yet,3,3,,MA
280292,40 NEWTON ST,,BROOKLINE,10/4/05,3,3,3,,MA
1035267,40 ORVIS RD,,ARLINGTON,10/24/12,3,3,3,,MA
269236,40 PARKMAN ST,,BOSTON,10/18/04,3,3,2A,,MA
5866815,40 PAYSON AVE,,ROCKLAND,9/4/15,Not Discovered Yet,3,3,,MA
1298614,40 POWDER HOUSE TER,,MEDFORD,7/29/13,3,3,3,,MA
129757,40 PROSPECT AV,,QUINCY,10/1/98,3,3,3,,MA
7326224,40 PROSPECT AVE,,NORWOOD,6/4/16,Not Discovered Yet,Not Discovered Yet,3,,MA
346433,40 QUINCY AVE,,QUINCY,5/3/11,3,3,3,,MA
334450,40 RAYNOR AVE,,WHITMAN,6/14/10,3,3,3,,MA
1743923,40 RIVER RD,,WINTHROP,8/28/14,3,3,3,,MA
159223,40 SHAKER LN,,LITTLETON,10/25/99,3,3,3,,MA
962363,40 SHERBROOKE AVE,,BRAINTREE,8/9/12,3,3,3,,MA
191003,40 SHERBURN CIR,,WESTON,5/4/00,3,3,3,,MA
7325204,40 SOLAR AVE,,BRAINTREE,4/27/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1396635,40 SPENCER AVE,,SAUGUS,10/31/13,3,3,3,,MA
4422324,40 SPRINGFIELD ST,,WATERTOWN,5/1/15,Not Discovered Yet,3,3,,MA
321009,40 SQUANTUM ST,,MILTON,3/31/09,3,3,3,,MA
7322758,40 STANDISH AVE,,HULL,1/15/16,Not Discovered Yet,Not Discovered Yet,3,,MA
334014,40 SYMMES ST,,ROSLINDALE,6/1/10,3,3,3,,MA
1684770,40 W MAIN ST,,BROOKFIELD,7/5/14,3,3,3,,MA
102034,40 WALNUT ST,,LYNNFIELD,7/22/96,3,3,3,,MA
262287,40 WALNUT ST,,MEDFORD,6/30/04,3,3,3,,MA
6206666,40 WARREN AVE,,HARVARD,9/23/15,Not Discovered Yet,3,3,,MA
332203,40 WASHINGTON ST,,WELLESLEY,4/8/10,3,3,3,,MA
1337093,40 WINDSOR RD,,NEWTON,8/19/13,3,3,3,,MA
265703,400 ADAMS ST,,QUINCY,9/17/04,3,3,3,,MA
7327107,400 BOSTON POST RD,,WAYLAND,6/29/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7328996,400 CAMBRIDGE ST,,BRIGHTON,8/18/16,Not Discovered Yet,Not Discovered Yet,3,,MA
290708,400 COMMONWEALTH AV,,BOSTON,7/7/06,3,3,3,,MA
106251,400 CRESCENT ST,,WALTHAM,10/1/96,3,3,3,,MA
7330328,400 SOLDIERS FIELD RD,,BRIGHTON,11/8/16,Not Discovered Yet,Not Discovered Yet,2,,MA
6722106,400 WARD ST,,NEWTON,9/28/15,Not Discovered Yet,3,3,,MA
252076,400 WASHINGTON ST,,WEYMOUTH,10/9/03,3,3,3,,MA
7330965,401 MOUNT VERNON ST,,DORCHESTER,10/17/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1363323,401 PARK DR,,BOSTON,9/25/13,3,3,3,,MA
1657639,401 PARK DR,,BOSTON,5/24/14,3,3,3,,MA
1709999,401 SUMMER ST,,LYNNFIELD,7/30/14,3,3,3,,MA
4845972,402 RIVER ST,,HAVERHILL,7/16/15,Not Discovered Yet,3,3,,MA
233464,403 ADAMS ST,,MILTON,7/31/02,3,3,3,,MA
1656184,404 MERRIAM AVE,,LEOMINSTER,6/4/14,3,3,3,,MA
3203837,404 WALTHAM ST,,NEWTON,3/8/15,Not Discovered Yet,3,3,,MA
290947,405 ADAMS ST,,QUINCY,7/27/06,3,3,3,,MA
335039,405 HANCOCK ST,,QUINCY,7/2/10,3,3,3,,MA
2108850,405 HANCOCK ST,,QUINCY,11/13/14,3,3,3,,MA
230871,405 LOWELL ST,,READING,5/28/02,3,3,3,,MA
154059,405 NAHANT RD,,NAHANT,7/30/99,3,3,3,,MA
1763130,406 HAVERHILL ST,,ROWLEY,9/17/14,3,3,3,,MA
987471,406 NORTH AVE,,WESTON,8/21/12,3,3,3,,MA
337076,4061 WASHINGTON ST,,ROSLINDALE,8/19/10,3,3,3,,MA
1238022,407 MAIN ST,,GROVELAND,5/15/13,3,3,3,,MA
1324054,407 STOW RD,,BOXBOROUGH,7/6/11,3,3,3,,MA
1381009,407 WEST ST,,LEOMINSTER,1/11/12,3,3,3,,MA
337078,4077 WASHINGTON ST,,ROSLINDALE,8/19/10,3,3,3,,MA
4498526,408 WESTON RD,,WELLESLEY,6/9/15,Not Discovered Yet,3,3,,MA
120011,409 ADAMS ST,,MILTON,9/8/97,3,3,3,,MA
814663,409 BAKER ST,,WEST ROXBURY,2/10/12,3,3,3,,MA
335210,409 COLUMBIAN ST,,WEYMOUTH,6/30/10,3,3,3,,MA
4105914,409 MAIN ST,,CONCORD,4/29/15,Not Discovered Yet,3,3,,MA
1709984,409 SUMMER ST,,LYNNFIELD,7/30/14,3,3,3,,MA
1391889,409 UNION ST,,LEOMINSTER,9/17/12,3,3,3,,MA
7327169,4094 WASHINGTON ST,,ROSLINDALE,7/4/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7157488,41 ALBERMARLE AVE,,LEXINGTON,10/27/15,Not Discovered Yet,3,3,,MA
261409,41 ASPINWALL RD,,DORCHESTER,5/27/04,3,3,3,,MA
1096927,41 BAKERS HILL RD,,WESTON,12/31/12,3,3,3,,MA
329823,41 BERKELEY ST,,NEWTON,12/4/09,3,3,3,,MA
1206963,41 BRUSH HILL RD,,NEWTON,4/25/13,3,3,3,,MA
103050,41 CALLENDER ST,,DORCHESTER,8/27/96,3,3,3,,MA
1297196,41 CARNEY CT,,CHARLESTOWN,7/29/13,3,3,3,,MA
223034,41 CENTRAL ST,,HINGHAM,10/17/01,3,3,3,,MA
7324861,41 COMMON ST,,QUINCY,8/9/12,Missed 2,Missed 2,3,,MA
1395486,41 DUDLEY ST,,SAUGUS,11/4/13,3,3,3,,MA
5417642,41 DUFF ST,,WATERTOWN,8/19/15,Not Discovered Yet,3,3,,MA
297463,41 FARMINGTON RD,,WEST ROXBURY,2/2/07,3,3,3,,MA
4524624,41 FOREST ST,,ROXBURY,6/10/15,Not Discovered Yet,3,3,,MA
7328134,41 FRANK ST,,WATERTOWN,8/1/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7328137,41 FRANKLIN ST,,SALEM,8/8/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1380825,41 GARDEN PKY,,NORWOOD,10/23/13,3,3,3,,MA
4046503,41 GLENDALE AVE,,PEABODY,5/11/15,Not Discovered Yet,3,3,,MA
116480,41 HERBERT RD,,BRAINTREE,9/5/97,3,3,3,,MA
313708,41 HINCKLEY RD,,MILTON,8/14/08,3,3,3,,MA
284417,41 HOLLAND RD,,MELROSE,1/12/06,3,3,3,,MA
5217204,41 HUMPHREY ST,,MARBLEHEAD,8/6/15,Not Discovered Yet,3,3,,MA
306016,41 LAKEHURST AVE,,WEYMOUTH,11/6/07,3,3,3,,MA
230384,41 LAKEVIEW AV,,NEWTON,8/7/00,3,3,3,,MA
303810,41 LANTERN LN,,ARLINGTON,8/16/07,3,3,3,,MA
122832,41 LARCHMONT RD,,MELROSE,4/30/98,3,3,3,,MA
348990,41 LINCOLN ST,,WINTHROP,7/28/11,3,3,3,,MA
1114414,41 MYRTLE TER,,WINCHESTER,1/21/13,3,3,3,,MA
5092658,41 NANCY AVE,,PEABODY,8/3/15,Not Discovered Yet,3,3,,MA
192476,41 NASHOBA RD,,ACTON,6/5/00,3,3,3,,MA
1289744,41 NEW OCEAN ST,,SWAMPSCOTT,7/12/13,3,3,3,,MA
321211,41 OLD MEADOW RD,,SUDBURY,1/16/09,3,3,3,,MA
5138984,41 PEMBROKE RD,,WESTON,7/21/15,Not Discovered Yet,3,3,,MA
103181,41 PIERCE RD,,ROCKLAND,8/7/96,3,3,3,,MA
97866,41 PRESCOTT ST,,READING,5/7/96,3,3,3,,MA
293368,41 RIVER ST,,QUINCY,10/5/06,3,3,3,,MA
311684,41 SCHOOL ST,,JAMAICA PLAIN,6/24/08,3,3,3,,MA
1744170,41 SPRING ST,,STONEHAM,9/4/14,3,3,3,,MA
1726492,41 SPRINGFIELD ST,,SOMERVILLE,8/19/14,3,3,3,,MA
195266,41 SUMMER ST,,WESTON,8/4/00,3,3,3,,MA
7322251,41 WALKER ST,,LEOMINSTER,6/10/11,Missed,3,3,,MA
7326811,41 WASHINGTON ST,,MEDFORD,6/21/16,Not Discovered Yet,Not Discovered Yet,3,,MA
3944826,41 WATERTOWN ST,,LEXINGTON,5/1/15,Not Discovered Yet,3,3,,MA
888443,41 WEST ST,,MALDEN,5/31/12,3,3,3,,MA
288742,41 WINTHROP ST,,ROXBURY,5/26/06,3,3,3,,MA
261629,41 WRENTHAM ST,,DORCHESTER,5/19/04,3,3,3,,MA
296927,410 MASSACHUSETTS AV,,LEXINGTON,1/16/07,3,3,3,,MA
7327407,410 WATERTOWN ST,,NEWTON,6/27/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7329776,411 ELIOT ST,,MILTON,10/20/16,Not Discovered Yet,Not Discovered Yet,3,,MA
227748,411 WASHINGTON ST,,DORCHESTER,2/26/02,3,3,3,,MA
7327562,411 WAVERLY OAKS RD,,WALTHAM,7/13/16,Not Discovered Yet,Not Discovered Yet,3,,MA
335205,412 COLUMBIAN ST,,WEYMOUTH,6/30/10,3,3,3,,MA
1684004,413 MAIN ST,,READING,7/8/14,3,3,3,,MA
1365240,414 DUTTON RD,,SUDBURY,10/1/13,3,3,3,,MA
262768,414 SHAW ST,,BRAINTREE,7/9/04,3,3,3,,MA
4880820,415 BREMEN ST,,EAST BOSTON,7/16/15,Not Discovered Yet,3,3,,MA
331017,415 HAYWARD MILL RD,,CONCORD,2/15/10,3,3,3,,MA
5568027,415 LINDEN ST,,WELLESLEY,7/8/15,Not Discovered Yet,3,3,,MA
7331109,416 BAKER ST,,WEST ROXBURY,11/17/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1348759,416 COMMONWEALTH AVE,,BOSTON,9/2/13,3,3,3,,MA
880478,416 MARLBOROUGH ST,,BOSTON,4/18/12,3,3,3,,MA
1182004,416 PEARL ST,,BRAINTREE,12/20/12,3,3,3,,MA
190617,417 BEECHWOOD ST,,COHASSET,4/25/00,3,3,3,,MA
332739,417 BOSTON ST,,TOPSFIELD,4/22/10,3,3,3,,MA
5201880,417 GREAT RD,,ACTON,7/24/15,Not Discovered Yet,3,3,,MA
3754000,417 KING ST,,LITTLETON,12/20/14,Missed,3,3,,MA
1323830,417 LAFAYETTE ST,,SALEM,8/22/13,3,3,3,,MA
1755467,418 GROVE ST,,BRAINTREE,9/15/14,3,3,3,,MA
1257092,418 OCEAN AVE,,MARBLEHEAD,5/24/13,3,3,3,,MA
3946359,418 REVERE BEACH PKY,,REVERE,4/27/15,Not Discovered Yet,3,3,,MA
262767,418 SHAW ST,,BRAINTREE,7/9/04,3,3,3,,MA
192868,418 SOUTH AV,,WHITMAN,6/13/00,3,3,3,,MA
153989,418 WALNUT ST,,LYNN,8/3/99,3,3,3,,MA
223025,419 ATLANTIC ST,,QUINCY,10/19/01,3,3,3,,MA
247509,419 CHESTNUT ST,,LYNNFIELD,6/4/03,3,3,3,,MA
945966,419 FELLSWAY E,,MALDEN,7/27/12,3,3,3,,MA
118579,419 NORTH AV,,WESTON,7/9/97,3,3,3,,MA
305269,419 WORCESTER ST,,SOUTHBRIDGE,10/5/07,3,3,3,,MA
316622,4193 WASHINGTON ST,,ROSLINDALE,12/12/08,3,3,3,,MA
321155,42 ABERDEEN RD,,MILTON,4/6/09,3,3,3,,MA
1349733,42 ALTON PL,,BROOKLINE,9/6/13,3,3,3,,MA
246456,42 BAILEY ST,,DORCHESTER,5/29/03,3,3,3,,MA
7324224,42 BAKER AVE,,LEXINGTON,3/13/16,Not Discovered Yet,Not Discovered Yet,3,,MA
266130,42 BEECH RD,,BROOKLINE,9/18/04,3,3,3,,MA
1738146,42 BROOK ST,,MANCHESTER,6/19/14,3,3,3,,MA
307894,42 BUTLER RD,,QUINCY,1/30/08,3,3,3,,MA
43797,42 CENTRAL ST,,ACTON,10/22/90,3,3,3,,MA
1712712,42 CHESTNUT ST,,LYNNFIELD,8/6/14,3,3,3,,MA
252791,42 CLARKSON ST,,DORCHESTER,10/20/03,3,3,3,,MA
5289841,42 CLIFF RD,,WELLESLEY,5/14/15,Not Discovered Yet,3,3,,MA
198946,42 COLUMBUS AV,,SOUTHBRIDGE,10/3/00,3,3,3,,MA
249167,42 CONANT ST,,ACTON,8/6/03,3,3,3,,MA
7329750,42 CRESCENT RD,,CONCORD,10/18/16,Not Discovered Yet,Not Discovered Yet,3,,MA
