ID,ADDRESS,TOWN,INTERSECTION,REPAIRED,GRADE
1903,7 BERKMANS,WORCESTER,,8/30/14,1
1904,9 STARK,WORCESTER,,9/2/14,1
1905,7 BERKMANS,WORCESTER,,9/3/14,2
1906,375 AIRPORT,WORCESTER,,9/4/14,
1907,LAMARTINE,WORCESTER,AT SCOTT ST,9/4/14,
1908,30 STARK,WORCESTER,,9/4/14,
1909,17 WARD,WORCESTER,,9/9/14,
1910,40 NONQUIT,WORCESTER,,9/10/14,
1911,60 TIMROD,WORCESTER,,9/10/14,
1912,DELAWANDA,WORCESTER,,9/11/14,
1913,OPP 3 WOODS,WORCESTER,,9/11/14,
1914,2 QUEEN,WORCESTER,,9/11/14,
1915,641 FRANKLIN,WORCESTER,,9/13/14,
1916,1016 __ MAIN,WORCESTER,,9/15/14,1
1917,MONTVALE,WORCESTER,,9/15/14,1
1918,4 S-WARD,WORCESTER,,9/15/14,1
1919,145 FAIRMONT,WORCESTER,,9/16/14,2
1920,3 DARTMOUTH,WORCESTER,,9/16/14,2
1921,269 PLANTATION,WORCESTER,,9/16/14,1
1922,14 GORDON,WORCESTER,,9/19/14,2
1923,146 FREMONT,WORCESTER,,9/22/14,2
1924,SALISBURY,WORCESTER,AT 111 PARK AVE,9/22/14,2
1925,9 FLAGG,WORCESTER,,9/23/14,2
1926,359 SHREWSBURY,WORCESTER,,9/23/14,1
1927,5 RUDOLPH,WORCESTER,,9/24/14,2
1928,16 ASHMONT,WORCESTER,,9/25/14,1
1929,FLAGG,WORCESTER,AT AUDUBON RD,9/25/14,1
1930,66 TROWBRIDGE,WORCESTER,,9/26/14,2
1931,165 CANTERBURY,WORCESTER,,9/26/14,1
1932,19 FEDERAL,WORCESTER,,9/26/14,1
1933,89 MONADNOCK,WORCESTER,,9/29/14,1
1934,40 GRANBY,WORCESTER,,10/2/14,2
1935,5 VILLA NOVA,WORCESTER,,10/2/14,1
1936,116 FARRAR,WORCESTER,,10/3/14,2
1937,178 FREMONT,WORCESTER,,10/3/14,2
1938,148 WEST,WORCESTER,,10/3/14,1
1939,89 MONADNOCK,WORCESTER,,10/4/14,1
1940,FARADAY,WORCESTER,,10/6/14,2
1941,353 MOWER,WORCESTER,,10/7/14,2
1942,12 LONGMEADOW,WORCESTER,,10/8/14,1
1943,AUSTIN,WORCESTER,AT 2 MERRICK ST,10/9/14,2
1944,31-41 NEW VISTA,WORCESTER,,10/9/14,1
1945,115 PAINE,WORCESTER,,10/9/14,1
1946,60-62 STANDISH,WORCESTER,,10/14/14,2
1947,5 YUKON,WORCESTER,,10/14/14,1
1948,355 MAY,WORCESTER,,10/15/14,1
1949,66 WARD,WORCESTER,,10/15/14,1
1950,119-121 HOPE,WORCESTER,,10/16/14,1
1951,365 CAMBRIDGE,WORCESTER,,10/17/14,1
1952,148 LINCOLN,WORCESTER,,10/20/14,2
1953,137 LINCOLN,WORCESTER,,10/20/14,2
1954,30 BANCROFT,WORCESTER,,10/21/14,1
1955,12 WALCOTT,WORCESTER,,10/22/14,1
1956,848 MAIN,WORCESTER,,10/29/14,2
1957,39 TYSON,WORCESTER,,10/31/14,1
1958,96-100 TAINTER,WORCESTER,,10/31/14,1
1959,410 MOWER,WORCESTER,,11/3/14,2
1960,32 WAYNE,WORCESTER,,11/4/14,1
1961,20 JUNIPER,WORCESTER,,11/5/14,1
1962,65 WARD,WORCESTER,,11/6/14,1
1963,37 TATMAN,WORCESTER,,11/7/14,2
1964,328 BROOKS,WORCESTER,,11/7/14,2
1965,1475 MAIN,WORCESTER,,11/7/14,2
1966,41 FREMONT,WORCESTER,,11/10/14,1
1967,99 HOPE,WORCESTER,,11/10/14,1
1968,7 NEW YORK,WORCESTER,,11/10/14,1
1969,389 MAIN,WORCESTER,,11/12/14,1
1970,99 GREEN,WORCESTER,,11/12/14,1
1971,99 HOPE,WORCESTER,,11/12/14,1
1972,45-47 MALVERN,WORCESTER,,11/12/14,1
1973,8 BAINBRIDGE,WORCESTER,,11/13/14,2
1974,16 GAGE,WORCESTER,,11/13/14,1
1975,1070 PLEASANT,WORCESTER,,11/14/14,2
1976,44-46 RUDOLPH,WORCESTER,,11/14/14,1
1977,SOUTHBRIDGE,WORCESTER,AT MADISON ST,11/17/14,1
1978,43 HICKORY,WORCESTER,,11/18/14,2
1979,43 HICKORY,WORCESTER,,11/18/14,2
1980,30 HACKER,WORCESTER,,11/18/14,1
1981,136 ENDICOTT,WORCESTER,,11/18/14,1
1982,618 LINCOLN,WORCESTER,,11/19/14,1
1983,32 PROVIDENCE,WORCESTER,,11/19/14,1
1984,8 BANCROFT TOWER,WORCESTER,,11/20/14,2
1985,MURRAY,WORCESTER,AT PRESTON ST,11/21/14,2
1986,CRYSTAL,WORCESTER,AT ILLINOIS ST,11/22/14,1
1987,48 HAMILTON,WORCESTER,,11/24/14,1
1988,7 PHOEBE,WORCESTER,,11/24/14,1
1989,MURRAY,WORCESTER,,11/24/14,2
1990,5 STODDARD,WORCESTER,,11/24/14,1
1991,CAMBRIDGE,WORCESTER,AT NIXON AVE,11/25/14,1
1992,13 CUTLER,WORCESTER,,11/26/14,1
1993,306 PLANTATION,WORCESTER,,11/28/14,2
1994,160 FREMONT,WORCESTER,,12/1/14,2
1995,224 PARK,WORCESTER,,12/1/14,2
1996,89 TEMPLE,WORCESTER,,12/1/14,2
1997,113 VERNON,WORCESTER,,12/1/14,1
1998,401 HAMILTON,WORCESTER,,12/1/14,1
1999,61 PINE VIEW,WORCESTER,,12/2/14,2
2000,10 ENVELOPE,WORCESTER,,12/2/14,1
2001,8 JUDSON,WORCESTER,,12/2/14,1
2002,20 MATTSON,WORCESTER,,12/2/14,1
2003,28 CREST,WORCESTER,,12/3/14,2
2004,36 BLAINE,WORCESTER,,12/3/14,2
2005,14 DUBLIN,WORCESTER,,12/3/14,2
2006,BELMONT,WORCESTER,,12/4/14,2
2007,120 LINCOLN,WORCESTER,,12/4/14,2
2008,8 PHOEBE,WORCESTER,,12/4/14,1
2009,LAMARTINE,WORCESTER,,12/4/14,1
2010,20 PRUDENTIAL,WORCESTER,,12/5/14,2
2011,20 PRUDENTIAL,WORCESTER,,12/5/14,2
2012,BRITTAN,WORCESTER,AT 67 UXBRIDGE ST,12/5/14,2
2013,3 NEW YORK,WORCESTER,,12/8/14,2
2014,CLARK,WORCESTER,AT HAPLEY DR,12/8/14,2
2015,9 PHOEBE,WORCESTER,,12/8/14,1
2016,14 COLTON,WORCESTER,,12/8/14,1
2017,156 MASSASOIT,WORCESTER,,12/10/14,2
2018,25 FORSBERG,WORCESTER,,12/10/14,2
2019,98-101 LONGFELLOW,WORCESTER,,12/10/14,2
2020,20 MOTT,WORCESTER,,12/10/14,2
2021,MAIN,WORCESTER,AT LAGRANGE ST,12/10/14,1
2022,BEECHMONT,WORCESTER,AT BANCROFT TOWER RD,12/11/14,1
2023,27 TALLAWANDA,WORCESTER,,12/12/14,2
2024,116 EPWORTH,WORCESTER,,12/12/14,2
2025,1257 GRAFTON,WORCESTER,,12/12/14,2
2026,129 PLEASANT,WORCESTER,,12/12/14,2
2027,97 WEBSTER,WORCESTER,,12/13/14,2
2028,24 CREST,WORCESTER,,12/13/14,2
2029,HARTFORD,WORCESTER,AT BURNCOAT ST,12/13/14,2
2030,LAMARTINE,WORCESTER,,12/13/14,2
2031,109 WATER,WORCESTER,,12/15/14,2
2032,142 MASSASOIT,WORCESTER,,12/15/14,2
2033,71 ESTHER,WORCESTER,,12/15/14,1
2034,34 HOOPER,WORCESTER,,12/16/14,2
2035,MINTHORNE,WORCESTER,,12/16/14,3
2036,35 PARKTON,WORCESTER,,12/16/14,2
2037,18 JONES,WORCESTER,,12/16/14,2
2038,22 LONGFELLOW,WORCESTER,,12/16/14,1
2039,16 JONES,WORCESTER,,12/17/14,2
2040,COPLEY,WORCESTER,AT COOLIDGE RD,12/18/14,2
2041,SHAMROCK,WORCESTER,AT SHREWSBURY ST,12/18/14,2
2042,354 LINCOLN,WORCESTER,,12/18/14,1
2043,42569 CANTERBURY,WORCESTER,,12/19/14,2
2044,MASSASOIT,WORCESTER,AT HEYWOOD ST,12/19/14,2
2045,59 INGLESIDE,WORCESTER,,12/19/14,2
2046,LUCIAN,WORCESTER,AT 1030 MAIN ST,12/19/14,2
2047,229 CANTERBURY,WORCESTER,,12/20/14,2
2048,2 GAGE,WORCESTER,,12/20/14,2
2049,4 ECHO,WORCESTER,,12/20/14,2
2050,10 NEW BOND,WORCESTER,,12/20/14,2
2051,16 RUDOLPH,WORCESTER,,12/20/14,2
2052,MAY,WORCESTER,AT FAIRFIELD ST,12/22/14,2
2053,MERRIFIELD,WORCESTER,AT ELLIOT ST,12/22/14,2
2054,15 PROCTOR,WORCESTER,,12/23/14,2
2055,27-29 BOYLSTON,WORCESTER,,12/23/14,2
2056,1288 MAIN,WORCESTER,,12/25/14,1
2057,262 LINCOLN,WORCESTER,,12/26/14,2
2058,4 HIGHLAND,WORCESTER,,12/26/14,2
2059,LAMARTINE,WORCESTER,,12/26/14,2
2060,7 ALBEMARLE,WORCESTER,,12/26/14,1
2061,SOUTHBRIDGE,WORCESTER,AT CAMBRIDGE ST,12/29/14,2
2062,320 MAIN,WORCESTER,,12/30/14,2
2063,16-18 SCOTT,WORCESTER,,12/31/14,1
