ID,ADDRESS,TOWN,INTERSECTION,REPAIRED,GRADE,CAUSE
1720788,120 HUNTINGTON AVE ,BOS ,W NEWTON ST ,8/15/14,1, OTHER OUTSIDE FORCE
1720788,120 HUNTINGTON AVE ,BOS ,W NEWTON ST ,8/16/14,1, NATURAL FORCE
1720788,120 HUNTINGTON AVE ,BOS ,W NEWTON ST ,8/16/14,1, NATURAL FORCE
1720788,120 HUNTINGTON AVE ,BOS ,W NEWTON ST ,8/16/14,1, NATURAL FORCE
1720788,120 HUNTINGTON AVE ,BOS ,W NEWTON ST ,8/16/14,1, NATURAL FORCE
1720807,7 VERNON AVE ,FAH ,TOWER HOUSE RD ,8/15/14,1, CORROSION
1720807,7 VERNON AVE ,FAH ,TOWER HOUSE RD ,8/15/14,1, CORROSION
1720835,CROSS ST ,SOM ,OTIS ST ,8/15/14,1, OTHER
1720835,CROSS ST ,SOM ,OTIS ST ,8/15/14,1, OTHER
1720835,CROSS ST ,SOM ,OTIS ST ,8/15/14,1, OTHER
1720835,CROSS ST ,SOM ,OTIS ST ,8/15/14,1, OTHER
1720992,6 BENGAL LN ,SAL ,WHALERS LN ,8/15/14,1, EXCAVATION
1720992,6 BENGAL LN ,SAL ,WHALERS LN ,8/15/14,1, EXCAVATION
1721014,18 LAKE ST ,BRA ,POND ST ,8/22/14,1, NATURAL FORCE
1721014,18 LAKE ST ,BRA ,POND ST ,8/22/14,1, NATURAL FORCE
1721027,333 MAIN ST ,FAL ,SHORE ST ,8/16/14,1, MATL OR WELD FAILURE
1721027,333 MAIN ST ,FAL ,SHORE ST ,8/16/14,1, MATL OR WELD FAILURE
1721618,100 NORTHERN AVE ,SBO ,PIER 4 ,8/29/14,1, CORROSION
1721618,100 NORTHERN AVE ,SBO ,PIER 4 ,8/29/14,1, CORROSION
1721751,FRONT ST ,SAL ,CENTRAL ST ,8/18/14,1, CORROSION
1721751,FRONT ST ,SAL ,CENTRAL ST ,8/18/14,1, CORROSION
1721751,FRONT ST ,SAL ,CENTRAL ST ,8/18/14,1, CORROSION
1721751,FRONT ST ,SAL ,CENTRAL ST ,8/18/14,1, CORROSION
1721751,FRONT ST ,SAL ,CENTRAL ST ,8/18/14,1, OTHER
1721751,FRONT ST ,SAL ,CENTRAL ST ,8/18/14,1, OTHER
1721956,841 BEACON ST ,BOS ,MINER ST ,8/16/14,, NATURAL FORCE
1721956,841 BEACON ST ,BOS ,MINER ST ,8/16/14,, NATURAL FORCE
1722059,70 HAVEN ST ,RDG ,LINDEN ST ,8/17/14,1, NATURAL FORCE
1722059,70 HAVEN ST ,RDG ,LINDEN ST ,8/17/14,1, NATURAL FORCE
1722648,179 HAMMOND ST ,WAL ,SUMMIT ST ,8/19/14,1, NATURAL FORCE
1722648,179 HAMMOND ST ,WAL ,SUMMIT ST ,8/19/14,1, NATURAL FORCE
1722763,36 ASHTON AVE ,DRA ,CHEEVER AVE ,8/17/14,1, CORROSION
1722763,36 ASHTON AVE ,DRA ,CHEEVER AVE ,8/17/14,1, CORROSION
1722833,BROOKLINE AVE ,BRO ,WASHINGTON ST ,8/18/14,1, OTHER
1722833,BROOKLINE AVE ,BRO ,WASHINGTON ST ,8/18/14,1, OTHER
1722909,300 BOYLSTON ST ,NEW ,FLORENCE ST ,8/18/14,1, NATURAL FORCE
1722909,300 BOYLSTON ST ,NEW ,FLORENCE ST ,8/18/14,1, NATURAL FORCE
1723051,374 BOYLSTON ST ,NEW ,LANGLEY RD ,8/18/14,1, NATURAL FORCE
1723051,374 BOYLSTON ST ,NEW ,LANGLEY RD ,8/18/14,1, NATURAL FORCE
1723274,155 GOODALE ST ,PEA ,LOWELL ST ,8/18/14,1, CORROSION
1723274,155 GOODALE ST ,PEA ,LOWELL ST ,8/18/14,1, CORROSION
1723563,27 PUTNAM RD ,SOM ,TEMPLE RD ,8/18/14,1, OTHER
1723563,27 PUTNAM RD ,SOM ,TEMPLE RD ,8/18/14,1, OTHER
1723567,24 HIGHLAND AVE ,AYE ,LINCOLN ST ,8/19/14,2, CORROSION
1723567,24 HIGHLAND AVE ,AYE ,LINCOLN ST ,8/19/14,2, CORROSION
1723577,57 WASHINGTON ST ,AYE ,HIGHLAND AVE ,11/19/14,, CORROSION
1723577,57 WASHINGTON ST ,AYE ,HIGHLAND AVE ,11/19/14,, CORROSION
1723585,88 ARLINGTON ST ,NEW ,BELMONT ST ,8/18/14,2, NATURAL FORCE
1723585,88 ARLINGTON ST ,NEW ,BELMONT ST ,8/18/14,2, NATURAL FORCE
1723589,39 CENTRAL AVE ,AYE ,NORWOOD AVE ,10/15/14,2, CORROSION
1723589,39 CENTRAL AVE ,AYE ,NORWOOD AVE ,10/15/14,2, CORROSION
1723592,62 GREAT HILL DR ,WEY ,LINDALE AVE ,8/18/14,1, OTHER
1723592,62 GREAT HILL DR ,WEY ,LINDALE AVE ,8/18/14,1, OTHER
1723601,50 BILLERICA RD ,CFD ,PERHAM ST ,8/18/14,1, EXCAVATION
1723601,50 BILLERICA RD ,CFD ,PERHAM ST ,8/18/14,1, EXCAVATION
1723611,605 NEPONSET ST ,NOR ,RIDGEWOOD DR ,8/18/14,1, CORROSION
1723611,605 NEPONSET ST ,NOR ,RIDGEWOOD DR ,8/18/14,1, CORROSION
1723616,233 POPLAR ST ,ROS ,HEATHCOTE ST ,12/12/14,2, OTHER
1723616,233 POPLAR ST ,ROS ,HEATHCOTE ST ,12/12/14,2, OTHER
1723620,257 SPRUCE ST ,LEO ,9TH ST ,8/22/14,, OTHER
1723620,257 SPRUCE ST ,LEO ,9TH ST ,8/22/14,, OTHER
1723624,16 ALHAMBRA RD ,WRO ,WILLOW ST ,11/14/14,2, OTHER
1723624,16 ALHAMBRA RD ,WRO ,WILLOW ST ,11/14/14,2, OTHER
1723631,61 MOUNT VERNON ST ,WRO ,WESTMOUNT AVE ,9/8/14,2, OTHER
1723631,61 MOUNT VERNON ST ,WRO ,WESTMOUNT AVE ,9/8/14,2, OTHER
1723641,18 EATON AVE ,WOB ,NEWBURY ST ,8/18/14,1, OTHER
1723641,18 EATON AVE ,WOB ,NEWBURY ST ,8/18/14,1, OTHER
1723648,43 BRINGTON RD ,BRO ,CYPRESS ST ,9/24/14,2, CORROSION
1723648,43 BRINGTON RD ,BRO ,CYPRESS ST ,9/24/14,2, CORROSION
1723655,85 TEN HILLS RD ,SOM ,TEMPLE RD ,8/18/14,1, CORROSION
1723655,85 TEN HILLS RD ,SOM ,TEMPLE RD ,8/18/14,1, CORROSION
1723655,85 TEN HILLS RD ,SOM ,TEMPLE RD ,8/18/14,1, CORROSION
1723655,85 TEN HILLS RD ,SOM ,TEMPLE RD ,8/18/14,1, CORROSION
1723680,31 MOUNT VERNON ST ,WRO ,WESTMOUNT AVE ,9/13/14,2, OTHER
1723680,31 MOUNT VERNON ST ,WRO ,WESTMOUNT AVE ,9/13/14,2, OTHER
1723681,32 CHAPIN AVE ,WRO ,PRESTON RD ,9/4/14,2, MATL OR WELD FAILURE
1723681,32 CHAPIN AVE ,WRO ,PRESTON RD ,9/4/14,2, MATL OR WELD FAILURE
1723688,2045 CENTRE ST ,WRO ,ALBERTA ST ,9/15/14,2, OTHER
1723688,2045 CENTRE ST ,WRO ,ALBERTA ST ,9/15/14,2, OTHER
1723689,87 JOYCE KILMER RD ,WRO ,NORTHDALE RD ,8/19/14,1, OTHER
1723689,87 JOYCE KILMER RD ,WRO ,NORTHDALE RD ,8/19/14,1, OTHER
1723693,46 STURGES RD ,WRO ,BELLEVUE ST ,9/9/14,2, OTHER
1723693,46 STURGES RD ,WRO ,BELLEVUE ST ,9/9/14,2, OTHER
1723700,2311 WASHINGTON ST ,ROX ,VERNON ST ,8/19/14,1, MATL OR WELD FAILURE
1723700,2311 WASHINGTON ST ,ROX ,VERNON ST ,8/19/14,1, MATL OR WELD FAILURE
1723700,2311 WASHINGTON ST ,ROX ,VERNON ST ,8/20/14,1, MATL OR WELD FAILURE
1723700,2311 WASHINGTON ST ,ROX ,VERNON ST ,8/20/14,1, MATL OR WELD FAILURE
1723700,2311 WASHINGTON ST ,ROX ,VERNON ST ,8/22/14,1, OTHER
1723700,2311 WASHINGTON ST ,ROX ,VERNON ST ,8/22/14,1, OTHER
1723767,12 MELVILLE RD ,SOM ,TEN HILLS RD ,8/18/14,1, OTHER
1723767,12 MELVILLE RD ,SOM ,TEN HILLS RD ,8/18/14,1, OTHER
1723767,12 MELVILLE RD ,SOM ,TEN HILLS RD ,8/19/14,1, NATURAL FORCE
1723767,12 MELVILLE RD ,SOM ,TEN HILLS RD ,8/19/14,1, NATURAL FORCE
1723807,61 OLD WHARF RD ,DEP ,GRINDELL AVE ,8/18/14,1, EXCAVATION
1723807,61 OLD WHARF RD ,DEP ,GRINDELL AVE ,8/18/14,1, EXCAVATION
1723845,452 BREMEN ST ,EBO ,BENNINGTON ST ,8/18/14,1, NATURAL FORCE
1723845,452 BREMEN ST ,EBO ,BENNINGTON ST ,8/18/14,1, NATURAL FORCE
1724126,228 DEPOT ST ,DEP ,MAIN ST ,8/19/14,1, CORROSION
1724126,228 DEPOT ST ,DEP ,MAIN ST ,8/19/14,1, CORROSION
1724504,400 MYSTIC AVE ,SOM ,TAYLOR ST ,8/19/14,1, OTHER
1724504,400 MYSTIC AVE ,SOM ,TAYLOR ST ,8/19/14,1, OTHER
1724504,400 MYSTIC AVE ,SOM ,TAYLOR ST ,8/19/14,1, OTHER
1724504,400 MYSTIC AVE ,SOM ,TAYLOR ST ,8/19/14,1, OTHER
1724517,19 GRANVILLE AVE ,MAL ,SEAVIEW AVE ,8/19/14,1, EXCAVATION
1724517,19 GRANVILLE AVE ,MAL ,SEAVIEW AVE ,8/19/14,1, EXCAVATION
1724524,MERRIMACK MEADOWS LN ,TEW ,ROSE CT ,8/19/14,1, EXCAVATION
1724524,MERRIMACK MEADOWS LN ,TEW ,ROSE CT ,8/19/14,1, EXCAVATION
1724524,MERRIMACK MEADOWS LN ,TEW ,ROSE CT ,8/19/14,1, EXCAVATION
1724524,MERRIMACK MEADOWS LN ,TEW ,ROSE CT ,8/19/14,1, EXCAVATION
1724524,MERRIMACK MEADOWS LN ,TEW ,ROSE CT ,8/19/14,1, EXCAVATION
1724524,MERRIMACK MEADOWS LN ,TEW ,ROSE CT ,8/19/14,1, EXCAVATION
1724525,65 CALEDONIAN AVE ,WRO ,HEMLOCK RD ,9/8/14,2, OTHER
1724525,65 CALEDONIAN AVE ,WRO ,HEMLOCK RD ,9/8/14,2, OTHER
1724535,49 HEMLOCK RD ,WRO ,OAKMERE ST ,8/28/14,2, OTHER
1724535,49 HEMLOCK RD ,WRO ,OAKMERE ST ,8/28/14,2, OTHER
1724536,19 KIPLING RD ,WEY ,CENTURY RD ,8/19/14,1, OTHER
1724536,19 KIPLING RD ,WEY ,CENTURY RD ,8/19/14,1, OTHER
1724550,70 PARAGON RD ,WRO ,NORTHDALE RD ,8/28/14,2, OTHER
1724550,70 PARAGON RD ,WRO ,NORTHDALE RD ,8/28/14,2, OTHER
1724551,392 WATER ST ,CLI ,SCHLEY ST ,8/20/14,1, OTHER
1724551,392 WATER ST ,CLI ,SCHLEY ST ,8/20/14,1, OTHER
1724555,41 LAURIE AVE ,WRO ,OAKMERE ST ,9/3/14,2, OTHER
1724555,41 LAURIE AVE ,WRO ,OAKMERE ST ,9/3/14,2, OTHER
1724570,466 MYSTIC AVE ,SOM ,TEMPLE ST ,8/20/14,1, OTHER
1724570,466 MYSTIC AVE ,SOM ,TEMPLE ST ,8/20/14,1, OTHER
1724570,466 MYSTIC AVE ,SOM ,TEMPLE ST ,8/20/14,1, OTHER
1724570,466 MYSTIC AVE ,SOM ,TEMPLE ST ,8/20/14,1, OTHER
1724570,466 MYSTIC AVE ,SOM ,TEMPLE ST ,8/20/14,1, OTHER
1724570,466 MYSTIC AVE ,SOM ,TEMPLE ST ,8/20/14,1, OTHER
1724570,466 MYSTIC AVE ,SOM ,TEMPLE ST ,8/20/14,1, OTHER
1724570,466 MYSTIC AVE ,SOM ,TEMPLE ST ,8/20/14,1, OTHER
1724571,80 PEARL ST ,SOM ,HILLSIDE AVE ,11/13/14,2, NATURAL FORCE
1724571,80 PEARL ST ,SOM ,HILLSIDE AVE ,11/13/14,2, NATURAL FORCE
1724578,428 LINCOLN LN ,HIN ,LINCOLN ST ,8/20/14,1, CORROSION
1724578,428 LINCOLN LN ,HIN ,LINCOLN ST ,8/20/14,1, CORROSION
1724589,42 EVERETT AVE ,SOM ,CROSS ST ,11/24/14,2, NATURAL FORCE
1724589,42 EVERETT AVE ,SOM ,CROSS ST ,11/24/14,2, NATURAL FORCE
1724593,6 WEBSTER ST ,SOM ,FRANKLIN ST ,11/24/14,2, NATURAL FORCE
1724593,6 WEBSTER ST ,SOM ,FRANKLIN ST ,11/24/14,2, NATURAL FORCE
1724597,16 EVERETT AVE ,SOM ,CROSS ST ,11/5/14,, CORROSION
1724597,16 EVERETT AVE ,SOM ,CROSS ST ,11/5/14,, CORROSION
1724598,317 CENTRE ST ,JPL ,WALDEN ST ,8/20/14,1, OTHER
1724598,317 CENTRE ST ,JPL ,WALDEN ST ,8/20/14,1, OTHER
1726745,37 CORNELL RD ,WEL ,PEMBROKE RD ,9/11/14,2, CORROSION
1726770,69 MOFFAT RD ,QUI ,CALVIN RD ,8/28/14,1, CORROSION
1726864,415 CONCORD AVE ,BEL ,COMMON ST ,8/21/14,1, OTHER
1726994,479 MAIN ST ,WOB ,SALEM ST ,8/22/14,1, CORROSION
1727070,54 HAVEN ST ,RDG ,GOULD ST ,8/22/14,1, CORROSION
1727344,18 BONAIR ST ,SOM ,AUTUMN ST ,11/5/14,, CORROSION
1727344,18 BONAIR ST ,SOM ,AUTUMN ST ,11/5/14,, CORROSION
1727351,779 MCGRATH HWY ,SOM ,MYSTIC AVE ,11/25/14,2, CORROSION
1727358,35 CROSS ST E ,SOM ,PENNSYLVANIA AVE ,11/14/14,2, CORROSION
1727358,35 CROSS ST E ,SOM ,PENNSYLVANIA AVE ,11/14/14,2, OTHER
1727452,32 MAIN ST ,WEB ,UNION ST ,8/22/14,1, CORROSION
1727498,4 ROBERT RD ,MAR ,TULLY RD ,8/23/14,1, MATL OR WELD FAILURE
1727498,4 ROBERT RD ,MAR ,TULLY RD ,8/23/14,1, MATL OR WELD FAILURE
1727547,47 SHELDON ST ,BIL ,CHAPMAN RD ,8/22/14,1, OTHER
1727551,69 HASKELL ST ,BEV ,GOODWIN RD ,9/19/14,2, CORROSION
1727552,24 WORTHINGTON ST ,ROX ,SMITH ST ,8/22/14,1, CORROSION
1727559,232 RIVER ST ,WAL ,BRIGHT ST ,8/22/14,1, NATURAL FORCE
1727592,42 TEMPLE ST ,WHI ,LEGION PKY ,8/27/14,1, MATL OR WELD FAILURE
1727596,45 WARREN ST ,ARL ,RAWSON RD ,8/22/14,1, NATURAL FORCE
1727600,18 THORNTON ST ,NEW ,WABAN ST ,8/22/14,1, NATURAL FORCE
1727624,40 VALLEY RD ,MIL ,ROCKVIEW RD ,10/27/14,2, OTHER
1727629,28 GUN ROCK AVE ,HUL ,DAMON PARK PIKE ,8/22/14,1, CORROSION
1727633,332 QUINCY AVE ,BRA ,DEWEY RD ,8/22/14,1, MATL OR WELD FAILURE
1727649,15 WOODSIDE AVE ,JPL ,FOREST HILLS ST ,8/22/14,1, CORROSION
1727657,187 LOWELL ST ,PEA ,THORNDIKE ST ,8/22/14,1, CORROSION
1727677,7 BROWN RD ,SWA ,ATLANTIC AVE ,11/12/14,2, MATL OR WELD FAILURE
1727678,RICE RD ,QUI ,LABADINE ST ,8/22/14,1, OTHER OUTSIDE FORCE
1727689,20 RANDALL AVE ,BRA ,PEARL ST ,8/22/14,1, CORROSION
1727691,FRANCIS AVE ,QUI ,NEWCOMB ST ,8/22/14,1, OTHER OUTSIDE FORCE
1727699,110 WILLARD ST ,QUI ,ROBERTSON ST ,9/16/14,, OTHER
1727725,11 WHIPPLE CIR ,WEY ,WHIPPLE ST ,9/8/14,2, CORROSION
1727826,19 12TH ST ,ONS ,E CENTRAL AVE ,8/22/14,1, CORROSION
1728523,225 IRELAND WAY ,SEA ,WEXFORD LN ,8/20/14,1, EXCAVATION
1728947,830 PARKER ST ,ROX ,FISHER AVE ,8/25/14,1, MATL OR WELD FAILURE
1729441,312 E 8TH ST ,SBO ,CARMODY CT ,8/24/14,1, CORROSION
1729441,312 E 8TH ST ,SBO ,CARMODY CT ,8/24/14,1, CORROSION
1729441,312 E 8TH ST ,SBO ,CARMODY CT ,8/24/14,1, CORROSION
1729792,15 FORENZA RD ,PEA ,PIERCE RD ,8/24/14,1, CORROSION
1729792,15 FORENZA RD ,PEA ,PIERCE RD ,8/24/14,1, CORROSION
1729792,15 FORENZA RD ,PEA ,PIERCE RD ,8/24/14,1, CORROSION
1729792,15 FORENZA RD ,PEA ,PIERCE RD ,8/24/14,1, CORROSION
1729792,15 FORENZA RD ,PEA ,PIERCE RD ,8/24/14,1, CORROSION
1729792,15 FORENZA RD ,PEA ,PIERCE RD ,8/24/14,1, CORROSION
1729892,27 WHEELOCK AVE ,NOR ,COTTAGE ST ,9/10/14,1, OTHER
1729974,315 MAIN ST ,MEL ,W WYOMING AVE ,8/25/14,1, NATURAL FORCE
1729974,315 MAIN ST ,MEL ,W WYOMING AVE ,8/28/14,1, NATURAL FORCE
1729974,315 MAIN ST ,MEL ,W WYOMING AVE ,8/28/14,1, NATURAL FORCE
1729999,765 LYNNFIELD ST ,LNN ,COBB LN ,8/25/14,1, CORROSION
1730327,6 UNION ST ,GVL ,KING ST ,8/25/14,, OTHER
1730366,53 WHITCOMB AVE ,LIT ,SANDERSON RD ,8/25/14,1, CORROSION
1730391,854 QUEEN ANNE RD ,EHA ,RAINBOW WAY ,9/3/14,3, MATL OR WELD FAILURE
1730399,277 ANDOVER RD ,BIL ,EMERSON RD ,8/25/14,1, CORROSION
1730416,46 OAK GROVE AVE ,EFA ,COVE ST ,8/25/14,1, CORROSION
1730421,782 QUEEN ANNE RD ,EHA ,MAIN ST ,9/3/14,3, MATL OR WELD FAILURE
1730429,2 GOLDTHWAITE PL ,PEA ,WASHINGTON ST ,8/26/14,1, CORROSION
1730429,2 GOLDTHWAITE PL ,PEA ,WASHINGTON ST ,8/26/14,1, CORROSION
1730430,38 HIGH ST ,STO ,COWDREY ST ,8/26/14,1, NATURAL FORCE
1730438,DEPOT RD ,SHA ,JESSIE ELDRIDGE RD ,9/3/14,3, CORROSION
1730483,530 S MAIN ST ,WEB ,BARLETT ST ,8/27/14,1, CORROSION
1730547,589 RIVERSIDE AVE ,MED ,MIDDLESEX AVE ,8/25/14,1, OTHER
1730551,1317 BLUE HILL AVE ,DOR ,FESSENDEN ST ,8/26/14,1, MATL OR WELD FAILURE
1730574,33 EXCHANGE ST ,ROC ,DELPRETE AVE ,8/27/14,1, CORROSION
1730581,17 COOLIDGE AVE ,WAL ,TRAPELO RD ,8/25/14,1, NATURAL FORCE
1730582,142 MAIN ST ,ESS ,SOUTHERN AVE ,10/31/14,2, EQUIPMENT
1730615,100 APPLE TREE LN ,WEY ,NORMA AVE ,8/25/14,1, OTHER
1730651,6 LINCOLN ST ,WNT ,INGLESIDE AVE ,8/25/14,1, NATURAL FORCE
1730651,6 LINCOLN ST ,WNT ,INGLESIDE AVE ,8/25/14,1, NATURAL FORCE
1730688,12 DAVIS AVE ,NOR ,WALPOLE ST ,8/25/14,1, OTHER
1730704,449 ADAMS ST ,QUI ,COMMON ST ,8/25/14,1, MATL OR WELD FAILURE
1730735,23 CATAUMET ST ,MRV ,MARAVISTA AVE ,8/25/14,1, CORROSION
1730805,11 HARRISON AVE ,PEA ,MADISON AVE ,8/26/14,1, CORROSION
1730836,12 PARK LN ,WAY ,GARDEN PATH ,8/26/14,1, OTHER
1730906,984 CANTON AVE ,MIL ,MYERS LN ,8/26/14,1, MATL OR WELD FAILURE
1730928,65 LAKE ST ,ARL ,BROOKS AVE ,8/26/14,1, CORROSION
1730932,19 DROMEY ST ,DOR ,BROOKFORD ST ,8/26/14,1, CORROSION
1730984,1087 BEACON ST ,NEW ,WALNUT ST ,9/10/14,3, CORROSION
1731252,41 CHEEVER AVE ,DRA ,ROBBINS AVE ,9/15/14,2, MATL OR WELD FAILURE
1731291,78 WHITMAN RD ,WAL ,MAIN ST ,8/26/14,1, CORROSION
1731315,71 SHIRLEY ST ,QUI ,KIMBALL ST ,9/9/14,2, CORROSION
1731316,109 NORFOLK AVE ,ROX ,MAGAZINE ST ,8/26/14,1, OTHER OUTSIDE FORCE
1731341,347 CENTRE ST ,JPL ,WESTERLEY ST ,8/26/14,1, OTHER
1731351,494 LAGRANGE ST ,WRO ,WESTMOUNT AVE ,8/27/14,1, OTHER
1731361,9 GUILFORD ST ,BRI ,SAUNDERS ST ,8/26/14,1, OTHER
1731440,48 WINTHROP SHORE DR ,WNT ,UNDERHILL ST ,8/26/14,1, CORROSION
1731440,48 WINTHROP SHORE DR ,WNT ,UNDERHILL ST ,8/26/14,1, CORROSION
1731440,48 WINTHROP SHORE DR ,WNT ,UNDERHILL ST ,8/26/14,1, CORROSION
1731444,244 EUCLID AVE ,LNN ,MAGNOLIA AVE ,8/26/14,2, CORROSION
1731541,61 STANTON ST ,ROC ,EVERETT ST ,8/26/14,1, OTHER
1731551,50 WILLIS LAKE DR ,SUD ,BIRCHWOOD AVE ,8/26/14,3, CORROSION
1731652,225 SHAWMUT AVE ,BOS ,E BERKELEY ST ,8/27/14,1, NATURAL FORCE
1731652,225 SHAWMUT AVE ,BOS ,E BERKELEY ST ,8/27/14,1, NATURAL FORCE
1731914,HARTLEY TER ,BRI ,WADSWORTH ST ,9/15/14,1, OTHER
1732209,9 W 3RD ST ,SBO ,W 2ND ST ,8/27/14,1, CORROSION
1732221,191 SPRING ST ,MED ,HOOKER ST ,8/27/14,1, NATURAL FORCE
1732223,179 LEWIS ST ,LNN ,LAFAYETTE PIKE ,8/30/14,1, MATL OR WELD FAILURE
1732230,277 ANDOVER RD ,BIL ,EMERSON RD ,8/27/14,1, OTHER OUTSIDE FORCE
1732292,100 CONCORD RD ,BED ,MCMAHON AVE ,9/3/14,3, NATURAL FORCE
1732308,ACADEMY DR ,TAP ,TOWER LN ,8/27/14,1, EXCAVATION
1732321,32 TISQUANTUM RD ,BAR ,VAN DUZER RD ,8/27/14,1, CORROSION
1732321,32 TISQUANTUM RD ,BAR ,VAN DUZER RD ,8/27/14,1, CORROSION
1732325,175 KINGSLEY RD ,HUL ,DRAPER AVE ,8/27/14,1, CORROSION
1732362,60 CIDER MILL RD ,SUD ,RAMBLING RD ,9/3/14,1, NATURAL FORCE
1732399,MARKHAM CIR ,AYE ,HARVARD RD ,8/28/14,1, CORROSION
1732475,197 SPRING ST ,MED ,HOOKER ST ,8/27/14,, NATURAL FORCE
1732503,276 ORCHARD ST ,WAT ,LOOMIS AVE ,8/28/14,1, CORROSION
1732588,20 HEIRS LANDING ,SDE ,MAIN ST ,8/27/14,1, CORROSION
1732604,106 BRIDGE ST ,EFA ,BAYVIEW AVE ,8/27/14,1, CORROSION
1732644,123 SUMMER ST ,HIN ,MARTINS LN ,8/29/14,1, MATL OR WELD FAILURE
1733152,WINTHROP ST ,MED ,HIGH ST ,8/28/14,1, NATURAL FORCE
1733183,56 BOSTON RD ,GRO ,LOVERS LN ,9/23/14,1, OTHER
1733223,8 HUBON ,SAL ,BRIDGE ST ,8/28/14,1, OTHER
1733245,276 ORCHARD ST ,WAT ,LOOMIS AVE ,9/2/14,1, CORROSION
1733245,276 ORCHARD ST ,WAT ,LOOMIS AVE ,9/2/14,1, CORROSION
1733245,276 ORCHARD ST ,WAT ,LOOMIS AVE ,9/2/14,1, CORROSION
1733255,SIMMONS NARROWS RD ,MAS ,SPINNAKER DR ,8/28/14,1, EXCAVATION
1733256,100 GREELEY ST ,CLI ,LAWRENCE ST ,8/29/14,1, CORROSION
1733266,7 VICTORIA ST ,CEN ,BERNARD CIR ,8/28/14,1, EXCAVATION
1733294,5 GREELEY ST ,CLI ,CONRAIL ,8/28/14,1, OTHER
1733298,59 ELLISON AVE ,DOR ,MORTON ST ,8/29/14,1, CORROSION
1733344,41 MALDEN ST ,EVE ,UNION ST ,8/29/14,1, NATURAL FORCE
1733387,103 SHORE ROAD BLVD ,CHM ,CHATHAM BARS AVE ,8/28/14,1, EXCAVATION
1733394,87 BUFFUM ST ,LNN ,OXFORD ST ,8/28/14,1, CORROSION
1733398,82 E MAIN ST ,MER ,BEAR HILL RD ,10/30/14,2, CORROSION
1733408,14 WOLCOTT RD ,REV ,CLARK RD ,9/8/14,3, OTHER
1733408,14 WOLCOTT RD ,REV ,CLARK RD ,9/8/14,3, OTHER
1733408,14 WOLCOTT RD ,REV ,CLARK RD ,9/8/14,3, OTHER
1733409,2 LIBERTY ST ,NWP ,STATE ST ,9/20/14,, CORROSION
1733409,2 LIBERTY ST ,NWP ,STATE ST ,9/20/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
1733416,60 ORCHARD ST ,MAL ,GARDEN PL ,9/6/14,, CORROSION
